id,text,sentiment,aspect
861,It makes a hearty cup with no bitter aftertaste .,positive,am_thuc
862,I do like to reuse and not waste and in this regard the My - Kap product is a good one for a low price .,positive,am_thuc
862,I do like to reuse and not waste and in this regard the My - Kap product is a good one for a low price .,positive,gia_ca
863,"Avoid if possible , but not a total waste .",negative,noi_chung
863,"Avoid if possible , but not a total waste .",neutral,am_thuc
864,It works perfectly .,positive,am_thuc
865,My cat loves Fancy Feast catfood .,positive,am_thuc
866,"The bag was smaller than I expected , but that ' s probably just me being bad at estimating things .",negative,am_thuc
867,Of all the other hot cereals by Bob ' s Red Mill this one is my favorite .,positive,am_thuc
868,We ' re both a big fan of hazelnut coffee to begin with so this was perfect .,positive,am_thuc
869,So try these yummy cheese bites today ! : ),positive,am_thuc
870,Great deal for the quality of this Himalayan Salt !,positive,am_thuc
870,Great deal for the quality of this Himalayan Salt !,positive,gia_ca
871,I have found this is also the best way to obtain them .,positive,am_thuc
872,The fact that they are organic and are sweetened with natural cane juice rather than added sugar like the name brand grocery store type makes them even better .,positive,am_thuc
873,"The raw rooibos taste , without these "" improvements "" such as vanilla , is full - bodied and has its own unique taste .",positive,am_thuc
874,"The product is just ok , but being hounded to leave reviews / feedback prevents even a three star review .",neutral,am_thuc
875,"This is 325mg Magnesium citrate only , and it is Really tart ! !",negative,am_thuc
876,"I do feel there are others , though , who would appreciate a coffee lite .",neutral,am_thuc
877,It ' s great for cupcakes or standard cakes ; and it ' s fun to add fruit on top such as strawberries .,positive,am_thuc
878,These are not very hot .,negative,am_thuc
879,This purchase was bland and had no flavor .,negative,am_thuc
880,And their products are fantastic .,positive,am_thuc
881,An excellent good quality product that works as advertised - thank you for creating it ! !,positive,am_thuc
882,This tea was very good .,positive,am_thuc
883,I thought this was an exceptionally tasty cup of coffee - on par with coffee that has been brewed in a coffee maker .,positive,am_thuc
884,I like the flavor so much,positive,am_thuc
885,"We love these cherries , I have been buying them for a couple of years .",positive,am_thuc
886,Not much of a coffee drinker but this Wolfgang Vienna brand is good .,positive,am_thuc
887,The fact that they ' re organic and made with spelt is a big plus also .,positive,am_thuc
888,"I get the assorted flavors , and there is not one that doesn ' t get inhaled .",positive,am_thuc
889,It ' s ideal they come in a 12 pack .,positive,am_thuc
890,It is just a top quality product .,positive,am_thuc
892,"If you enjoy having mouthgasm after mouthgasm , you ' ll fall in love with Hello Pandas .",positive,am_thuc
893,Chocolate chips and coconut oil melted together and then frozen in ice cube trays .,positive,am_thuc
894,"The matcha underneath definitely takes on an earthy flavor , and I can ' t help but wonder if the spiciness isn ' t at least in part from the matcha that the pistachio flavoring is just bringing to the foreground .",positive,am_thuc
895,The amount that I ate in another can was way too salty for my taste and amounts to more than half of my personal limit of 1500 mg Sodium per day .,negative,am_thuc
896,Not honest to their costumer .,negative,am_thuc
897,The combo of raisons and dark choc is wonderful !,positive,am_thuc
898,My dogs just love these treats !,positive,am_thuc
899,"I believe it does have a diuretic and possibly laxative effect , and it is supposedly good for the liver .",positive,am_thuc
900,I ' ll tell you how I love Claxton fruitcake .,positive,am_thuc
901,I ' m happy .,positive,am_thuc
902,I just ate the last can .,positive,am_thuc
903,The cashews were big & very few broken .,positive,am_thuc
904,Absolutely gross !,negative,am_thuc
905,BUT . . . . . . at the current ( 9 April 2010 ) tarriff of $ 7 .,neutral,gia_ca
906,Everyone who tried this was impressed with the flavor .,positive,am_thuc
907,Very tasty .,positive,am_thuc
908,They are nicely seasoned with ample black pepper .,positive,am_thuc
909,I also like that they seem to melt in his mouth pretty quickly .,positive,am_thuc
910,The two best coffees in the world ( in my humble opinion ) Are Kona and jamaican Blue mountain .,positive,am_thuc
911,I used this product in a toffee bar that I baked .,positive,am_thuc
912,"It has a fresh mild taste , but does not have that grassy taste like you ' re drinking something that was part of your lawn .",positive,am_thuc
913,I will be looking elsewhere - - no longer wanting to pay premium price for mediocre products .,negative,am_thuc
914,"It ' s yummy , comes in smaller boxes ( portion control anyone ? ! ) and you can ' t beat this price on Amazon .",positive,am_thuc
915,"The best benefit is that the "" tummy problems "" are so much better .",positive,am_thuc
916,"Instead , there ' s just artificial strawberry and a bit of tang .",negative,am_thuc
917,"Love these resealable bags , since Pandas do tend to dry out . this is the problem i find with the boxes , even after you close them properly .",positive,am_thuc
918,"These bones last him forever , at least 3 - 4 months at a time .",positive,am_thuc
919,"It ' s good , really good !",positive,am_thuc
920,Good flavor and texture neither the pepper or the maple overpowers this jerky .,positive,am_thuc
921,"Despite the initial oohing and ahing over the pretty blue flowers , this is a regrettable purchase .",negative,am_thuc
921,"Despite the initial oohing and ahing over the pretty blue flowers , this is a regrettable purchase .",positive,am_thuc
922,You make them as sweet as you want or add no sugar at all .,positive,am_thuc
923,The BEST mashed potatoes I ' ve ever had . . .,positive,am_thuc
924,"It tastes fine and is good for hydration and electrolytes , though you could take regular purified water and add some minerals and lemon or vegetable juice for similar benefits .",positive,am_thuc
925,I like to use vinegar instead of water with it because I think it tastes better that way,positive,am_thuc
926,"They are soft and fresh - tasting , and also come with lots of liquid .",positive,am_thuc
927,"Cons - They are easily chewed through ; thus , your dog will likely finish them quickly .",negative,am_thuc
928,They are delicious though and you save a dollar per bag through amazon vs .,positive,am_thuc
929,"All of them were basted or really more like stained in duck flavor - - my dog , who was usually so excited to get one of these treats , left it on the floor untouched .",negative,am_thuc
930,"I bit into my first gluten - free pretzel with trepidation , but they are good !",positive,am_thuc
931,I think it may have caused upset stomach .,negative,am_thuc
932,This is now the only coffee I order for my Keurig .,positive,am_thuc
933,"I ' ve tried fancy bars , local bars , hand - poured bars , organic bars , and almost everything else , and THIS is my favorite .",positive,am_thuc
934,"Very good , will make this again .",positive,am_thuc
935,I will buy these again in this quantity .,positive,noi_chung
936,They have one with cooked chicken and kalamatas that will knock your socks off .,positive,am_thuc
937,The flavors were minimally pleasant and reminded me of the chips on airlines flights when the choice is chips or pretzels .,positive,am_thuc
938,I ' ll keep purchasing this delicious drink wherever I can find it .,positive,am_thuc
939,"What I received had a totally different ingredients list , including certain things which I don ' t eat ( like sucralose / splenda ) .",negative,am_thuc
940,"However , it really is overpowering and although it has a decent smoky flavor the salt is just way too much .",negative,am_thuc
941,"I did not get to taste the worms , because when they got to me , the package was OPEN and worms were all out in the cardboard box !",negative,am_thuc
942,Even my kids all like it .,positive,am_thuc
943,The best sauce I have ever bought .,positive,am_thuc
944,I do enjoy this product but will not be purchasing again because of the wheat .,positive,am_thuc
945,"I love Pamela ' s Baking Mix for nearly everything else , but Bob ' s is my favorite pancake mix for sure .",positive,am_thuc
946,"It was great , until it rained .",positive,am_thuc
947,"I was quite surprised by their taste , which is very good .",positive,am_thuc
948,He is very picky and I have to admit that they taste better than regular pretzels .,positive,am_thuc
949,"Purchase this item for all at KFORDHEALTH CARE STAFFING , needless to say they love it .",positive,am_thuc
950,Coffee Masters Creme Brulee is a true delight !,positive,am_thuc
951,Way to much salt .,negative,am_thuc
952,Love this product .,positive,am_thuc
953,Now I find out that this product is not eligible for return .,negative,am_thuc
954,They ' re perfect for medium sized dogs who are powerful chewers .,positive,am_thuc
955,I LOVE funnel cakes but was afraid this would not taste like the real thing at carnivals . friends and family LOVED it !,positive,am_thuc
956,"It ' s not something I would crave because of the taste , but for a protein shake it ' s really very good !",positive,am_thuc
957,I ' m sure I ' ll be buying this product in the future .,positive,am_thuc
958,Good choice as a coffee nobody will dislike yet not a flavor for those who like a really strong wake - up .,positive,am_thuc
959,One of my favorites .,positive,am_thuc
960,So now they keep coming and I ' m enjoying my Trio bars every evening as part of my bedtime snack .,positive,am_thuc
961,It had a mild but bold enough flavor for me that I could drink it in the am and have an afternoon cup when feeling sluggish .,positive,am_thuc
962,"In researching dandelion root , I came across a lot of different , sometimes contradictory claims , none of which seem to be backed up by any serious research .",positive,am_thuc
963,My cat completely ignores this flavor .,negative,am_thuc
964,"They were so moist , and delicious .",positive,am_thuc
965,"Well , yes , I agree , although , I would have given this excellent cat food the highest rating .",positive,am_thuc
966,No milk is needed !,positive,am_thuc
967,Just what I needed .,positive,am_thuc
968,The flavor does resemble that of a blueberry muffin more than of an actual blueberry .,positive,am_thuc
969,"Is a "" soupy "" cheese & noodles .",negative,am_thuc
970,This is very tasty drink with the right amount of flavors .,positive,am_thuc
971,"It ' s almost gone and so far , all the black ones are not the licorice ( and that is the good flavor compared to the other one , ick ! ) same goes to the white ones and the there was only one pair of the blue to be played : (",positive,am_thuc
972,You only use about 1 / 3 the quantity to get the same strength .,positive,am_thuc
973,I do not like all of the ingredients but guess I have to live with it . i work hard to keep my dogs teeth clean .,negative,am_thuc
974,"They ' re also great for administering pills , which fit snugly in the center and are immediately wolfed down , without a second thought .",positive,am_thuc
975,I would definitely recommend this product ! ! !,positive,noi_chung
976,Highly recommended .,positive,noi_chung
977,This is the perfect medium roast K - cup .,positive,am_thuc
978,This is my favorite GF pancake mix so far .,positive,am_thuc
979,I was wrong .,negative,am_thuc
980,These are the best tasting cookies ever !,positive,am_thuc
981,I drink 3 - 4 cups a day simply because nothing else tastes this good .,positive,am_thuc
982,"I thought the two together made a "" warm comfort "" gift for some cold , winter evening .",positive,am_thuc
983,"Decent , strong cup with overtones of Italian or French roasts .",positive,am_thuc
984,These really do work !,positive,am_thuc
985,But I found these bars that meet it and also taste great .,positive,am_thuc
986,It was nice to have a larger size bag .,positive,am_thuc
987,I ' ve read elsewhere the regular caffeine users do not benefit from this kind of energy drink - -,negative,am_thuc
988,I enjoyed the popcorn and so did most of my roomates ( 8 ) .,positive,am_thuc
989,"I guess for people who like sugar added to peanut butter will like it , but I do not like it .",negative,am_thuc
990,This is the best drink to have over ice on a hot day . .,positive,am_thuc
991,My golden retriever absolutely love these .,positive,am_thuc
992,The resealable bag keeps the product fresh .,positive,am_thuc
993,They are small and easy to carry in your pocket .,neutral,am_thuc
993,They are small and easy to carry in your pocket .,positive,am_thuc
994,3 cans equal one large container and it ' s cheaper than you can buy it in the grocery stores .,positive,gia_ca
995,The flavor of ginger is strong and it packs a punch .,positive,am_thuc
996,"There is so much wrong information about protein , Hemp is a excellent source that is easily digestible and is a highly bioavailable protein .",positive,am_thuc
997,"Or , serve with coffee , juice , eggs and crumpets ( or English muffins ) foran old - time British - style Breakfast , like I had on a trip to England many years ago .",positive,am_thuc
998,. . it IS a delicious cereal otherwise .,positive,am_thuc
999,It ' s amazing what a little Mg can do !,positive,am_thuc
1000,"It doesn ' t necessarily have a bad taste , just an unexpected one .",negative,am_thuc
1001,"I LOVE PB , but try not to eat too much because it is so calorie dense .",neutral,am_thuc
1002,The Lime n Chili flavor is my favorite with the Habanero BBQ being a close second .,positive,am_thuc
1003,"Be warned , it does say pumpkin spice Latte , so when the cup produces a foam , it was designed to do that .",positive,am_thuc
1004,"I have long been searching for a wonderful , not - too - bitter green tea , and this one by Numi has it all !",positive,am_thuc
1005,This is chock full of trace minerals that your body needs .,positive,am_thuc
1006,A great buy for those who want natural peanut butter flavor without all the calories and fat .,positive,am_thuc
1007,Goya ' s Tembleque ( Puerto Rican Style Coconut Pudding ) is absolutely DELICIOUS !,positive,am_thuc
1008,"As for the taste , it is very light and a bit nutty .",positive,am_thuc
1009,What a relief . we are happily using it again and our food has perked up !,positive,am_thuc
1010,It has the perfect texture and taste to complement the meat and it melts perfectly .,positive,am_thuc
1011,Temptations and turkey is her favorite .,positive,am_thuc
1012,I also thought it worked fairly quickly .,positive,am_thuc
1013,This is the best lemon cookie that I have ever tasted .,positive,am_thuc
1014,I am a huge fan of Genisoy Soy Crisps ( Deep Sea Salted flavor ) .,positive,am_thuc
1015,Flamin ' Buffalo Chick + A1 are my all time favorites .,positive,am_thuc
1016,"The texture is OK , but not what I would expect from a "" jerky "" . .",neutral,am_thuc
1016,"The texture is OK , but not what I would expect from a "" jerky "" . .",negative,am_thuc
1017,They look a bit like raisins but are plumper and sweeter .,positive,am_thuc
1018,"Since they are a soft treat , you can easily break them into smaller pieces if you want .",positive,am_thuc
1019,Highly recommend them to all .,positive,noi_chung
1020,This gum tastes really great . but the flavor doesn ' t last long .,positive,am_thuc
1020,This gum tastes really great . but the flavor doesn ' t last long .,neutral,am_thuc
1021,Emeril ' s brew is excellent .,positive,am_thuc
1022,It seems the almond & apricot bars were changed when they switched from the 8 pack to the 12 pack so that they added more apricot or sweetness in some way .,negative,am_thuc
1023,Very disappointed in this product !,negative,am_thuc
1025,Can ' t buy it anywhere near where I live but it makes the best caramel corn ever .,positive,am_thuc
1026,It ' s really good and family enjoy it too .,positive,am_thuc
1027,I have this on subscribe and save and an glad they offered this as we won ' t run out ! !,positive,gia_ca
1028,I love the peanut taste and the crispness .,positive,am_thuc
1029,Good thing there was plenty of shell in these or I wouldn ' t have a house anymore .,positive,am_thuc
1030,"i was introduced to these chips by a friend . i couldnt find them local , so i got them here . they are the BEST chips super addicting . even my sister who gags at the taste of onions LOVES these chips . the delivery was speedy and it is well worth ordering a box . super tasty !",positive,am_thuc
1031,"Its hard to describe the taste of one these hot out of the oven , and they ' re just as fabulous cold .",positive,am_thuc
1032,The light carbonation adds to the refreshment .,positive,am_thuc
1033,"As other reviewers have said , this popcorn does not work in the air popper .",neutral,am_thuc
1034,But thats why you are buying t after all . . .,positive,am_thuc
1035,"But it ' s great both hot or cold , I really enjoy it everytime",positive,am_thuc
1037,"I agree with Cavalier , having bought 2 - 3 orders in Dec . 2009 , all of which were burnt .",negative,am_thuc
1038,They didn ' t mass produce Sweet Baby Rays until the mid 90 ' s so your product review is based on a completely different product or you clicked on the wrong link / product to review .,neutral,am_thuc
1039,"I know , dried fruit has a "" high glycemic index .",positive,am_thuc
1040,These bars are so good .,positive,am_thuc
1041,You don ' t have to use a lot so the container will last ! !,positive,am_thuc
1042,The cheddar flavor is THE BEST .,positive,am_thuc
1043,Much better than their tea bags .,positive,am_thuc
1044,"My grains revived in less time than the instructions suggested , in 2 - 3 days .",negative,am_thuc
1045,Absolutely perfect .,positive,am_thuc
1046,"The lemon flavor is not overpowering and doesn ' t have a "" fake "" taste that other diet products seem to have .",positive,am_thuc
1047,I don ' t have to use as much as the conventional table salt and,positive,am_thuc
1048,"Nice flavor , and it mixed very well .",positive,am_thuc
1049,This is fast and convenient .,positive,am_thuc
1050,"A friend had this product , and after i tried it , was hooked .",positive,am_thuc
1051,The crispness of all of Reed ' s,positive,am_thuc
1052,The Italian roast is the best we have ever had .,positive,am_thuc
1053,This is the only food that she scarfs down like a real dog .,positive,am_thuc
1054,I would highly recommend this tea who wants to enjoy the finest cup of tea .,positive,noi_chung
1055,It makes the most amazing iced - tea in the summer .,positive,am_thuc
1056,I really enjoy this coffee . the flavor is very good ! !,positive,am_thuc
1057,"This is my favorite coffee out of all coffees , other than German coffee .",positive,am_thuc
1058,Would recommend these bones to any large dog owner .,positive,noi_chung
1059,You probably could break these up and put them in milk and eat them for breakfast just like frosted flakes .,positive,am_thuc
1060,"Some people think that they are a little stinky , but the smell doesn ' t bother me , and the dogs love ' em .",positive,am_thuc
1061,They taste great !,positive,am_thuc
1062,It is sweet so no sugar needs to be added and has a nice spice to it as well !,positive,am_thuc
1063,Every bite is pure heaven .,positive,am_thuc
1064,"I love them because of the organic ingredients , no artificial coloring or flavors , and it ' s low cal , which means I can offer her an extra treat now and then .",positive,am_thuc
1065,"Luckily , it looks very nice sitting out on the counter .",positive,am_thuc
1066,The cheese bites are shaped like cute little squares or triangles .,positive,am_thuc
1067,The flavor of the salt is very nice !,positive,am_thuc
1068,These cookies give the chocolate lover a satisfying chocolate experience .,positive,am_thuc
1069,I expected a little more flavor .,negative,am_thuc
1071,They ' re a great no - fat treat that have only sweet potatoes as an ingredient .,positive,am_thuc
1072,100 % grade B has a stronger maple taste and is not always found in stores .,positive,am_thuc
1073,I gave 4 stars and not 5 only because it ' s a little too sugary sometimes,negative,am_thuc
1074,"The packets don ' t have enough in them to make a great cup of hot chocolate , so this canister is perfect as you can put in the amount you want to make the taste perfect !",positive,am_thuc
1075,I loved these crackers .,positive,am_thuc
1076,It was not too sweet and that was perfect because the pie filling was .,positive,am_thuc
1077,"I drink it without sweeteners , and also cold .",positive,am_thuc
1078,"These bars are no exception , purely healthy ingredients , so I feel good about eating them .",positive,am_thuc
1079,WELL WORTH THE Price .,positive,gia_ca
1080,"If you like an everyday good cup of coffee , I think you will like this .",positive,am_thuc
1081,"While it was ok , it just didnt hit the spot .",neutral,am_thuc
1082,Kix cereal is absolutely delicious .,positive,am_thuc
1083,I found I need a few to do trial and error to get the right level of water for me .,positive,am_thuc
1084,They were really fresh and tasted absolutely delicious !,positive,am_thuc
1085,The flavored coffees are getting on my nerves and this is just a good everyday coffee flavor .,positive,am_thuc
1086,"There ' s a distinct but not bad taste at all , and it cuts the "" just fruit "" taste of the smoothie .",neutral,am_thuc
1087,"Not bitter but full bodied , so goood !",positive,am_thuc
1088,"The added texture , of the ground pecan , made it even better !",positive,am_thuc
1089,Tastes like my favorite steak place ! !,positive,am_thuc
1090,Holds plenty of K - cups and looks neat and tidy .,positive,am_thuc
1091,These bars are really fruity and chewy even with all the nuts in it .,positive,am_thuc
1092,It made a very large amount too !,positive,am_thuc
1093,"They are acceptable with milk or yogurt , but I could just as easily buy regular granola and not have to break it up ( they don ' t break easily ) .",positive,am_thuc
1094,LOVE IT ! ! !,positive,am_thuc
1095,My husband said it could be better so I ' m not sure if I like it because I can ' t remember what good pizza crust tastes like or if my husband is just being picky ?,negative,am_thuc
1096,A bit of a bitter aftertaste if you ask me .,negative,am_thuc
1097,The tart cherry juice helps not only with arthritis but other things too .,positive,am_thuc
1098,These are the best pretzels I ' ve eaten .,positive,am_thuc
1099,I ' m returning for all my future Carob Powder needs .,positive,am_thuc
1100,"Choc Rasp is the best flavor but Chocolate Hazelnut , Chocolate Mint , and Milk Chocolate are also excellent .",positive,am_thuc
1101,They taste so good .,positive,am_thuc
1102,I loved it !,positive,am_thuc
1103,They are low in sodium and a lot the fat they containis the good kind ( from nuts ) .,positive,am_thuc
1104,I had two people from work taste it and both of them loved it - one immediately went on line and ordered it from Amazon . com .,positive,am_thuc
1105,Great price .,positive,gia_ca
1106,Each sachet containing 4 tea bags .,positive,am_thuc
1107,Does not say anywhere as CAFFEINE FREE .,negative,am_thuc
1108,I am so thankful !,positive,am_thuc
1109,It has an excellent body and flavor . as good as just about any other ground coffee I have had .,positive,am_thuc
1110,"That ' s right , not lemon , but lemongrass .",negative,am_thuc
1111,It has wonderful grains and textures .,positive,am_thuc
1112,Also holds up fantastic with dips ! : ),positive,am_thuc
1113,I should know better than to expect that seasonal delight Starbucks usually puts out ; but I hoped it would be close enough to satisfy that yen .,negative,am_thuc
1114,I love the product and the vanilla tastes great !,positive,am_thuc
1115,This is my new favorite K - Cup .,positive,am_thuc
1116,They are good plain and would be awesome in salads .,positive,am_thuc
1117,"If you like chocolate intense , you ' ll love this stuff .",positive,noi_chung
1118,My baby made a horrible face when I gave this to him .,negative,am_thuc
1119,I purchased this as a calcium - magnesium supplement for my kids .,positive,am_thuc
1120,I recommend this product to anyone who is looking for a good alternative to wheat flour .,positive,noi_chung
1120,I recommend this product to anyone who is looking for a good alternative to wheat flour .,positive,am_thuc
1121,Kamut and quinoa combo was very interesting .,positive,am_thuc
1122,Calories are still pretty steep ( 100 calories for the 8 .,negative,am_thuc
1123,Only positive to say ) ) ),positive,am_thuc
1124,Love them .,positive,am_thuc
1125,I have to admit before I bought this kit  i didn ' t realize you also need to purchase all of the necessary wine making equipment .,positive,am_thuc
1126,"I bought it knowing that it was a "" diet "" food , but didn ' t expect it to be that bad .",negative,am_thuc
1127,I wonder why Quaker which is noted for Oatmeal has to be somewhat deceptive and not disclose upfront that this is not completely an Oat Cereal and then go on to make claims about Cholesterol Lowering when it is not ALL Oat Flour .,negative,am_thuc
1128,"But after unwrapping the packaging , I was disappointed .",negative,am_thuc
1129,It tasted bitter to me with a little bit of a bite to it .,negative,am_thuc
1130,My kitties love all the flavors and will always come back for more .,positive,am_thuc
1131,It really is a completely different type of food .,positive,am_thuc
1132,This product is so sturdy and great .,positive,am_thuc
1133,He loves the taste and they are much healthier than candy .,positive,am_thuc
1134,It didn ' t taste anything like BBQ sauce .,negative,am_thuc
1135,"Very easy to prepare and there are many ways you can jazz it up if you want - ham , bacon bits , clams - more veggies .",positive,am_thuc
1136,"Unfortunately , its not well mixed .",negative,am_thuc
1137,I thought it was just ok .,neutral,am_thuc
1138,"And , I hate to admit it , but the pleasant smell and lack of by - products tickled my curious side as well .",positive,am_thuc
1139,I would also reccomend trying it with vanilla creamer .,positive,noi_chung
1140,They are digestible helps clean teeth .,positive,am_thuc
1141,"The flavor is wonderful and the natural energy burst from the theobromine keeps my husband alert while working nights , without the shaky caffeine withdrawals common with coffee drinks .",positive,am_thuc
1142,All I know is it sticks to the roof of your mouth like no other peanut butter !,positive,am_thuc
1143,So far the Orange Mango is my favorite flavor but I haven ' t tried them all yet .,positive,am_thuc
1144,"I do not recommend this product - go with the "" Wholesome Sweetness "" brand of Erythritol since there is no other ingredient listed in their product .",negative,noi_chung
1145,Keep up the good work ! ! ! ! ! !,positive,am_thuc
1146,"I bought this syrup , because it was a good buy .",positive,am_thuc
1147,But they were good and a bit cheaper than some other gluten free crackers that I buy .,positive,gia_ca
1147,But they were good and a bit cheaper than some other gluten free crackers that I buy .,positive,am_thuc
1148,The flavor is so good that you really don ' t miss the salt .,positive,am_thuc
1149,"Some people have talked about different aftertastes or flavors but to me it tastes the same as other bottled waters , even when drunk back to back .",neutral,am_thuc
1150,"This stuff tastes great and is actually a healthy addition to the diet , in moderation .",positive,am_thuc
1151,"I do love the original Cheetos Cheese Puffs , but not the fact my fingers end up covered with the orange - colored coating on the puffs .",positive,am_thuc
1152,"And the ingredients look good , except for the mineral oil perhaps .",positive,am_thuc
1153,You can taste the quality ingredients .,positive,am_thuc
1154,The package says to use 4 tablespoons of tea per cup and strain - so I bought this 4 - pack ( figuring that 4T per cup would use up the stuff pretty fast ) .,positive,am_thuc
1155,Quite possibly the best tea,positive,am_thuc
1156,It was rather bland so the flavor does not live up to the full - bodied flavor one would expect from a dark roast coffee .,positive,am_thuc
1157,Wonderful flavor on its own or in mixed tonic water cocktails .,positive,am_thuc
1158,A tea that is so good for you and will help many things in your body .,positive,am_thuc
1159,This is the best Blueberry tea that I have ever had .,positive,am_thuc
1160,"Shelf stable , so I make what I need , and you can just make half of the box if you measure it out .",positive,am_thuc
1161,My child LOVES these ! !,positive,am_thuc
1162,They have a nice nostalgic smell that reminded me of my old grandpa ' s butt when he walked by .,positive,am_thuc
1163,They enjoy the shredded meat and chunks of potatoes and vegetables .,positive,am_thuc
1164,If you are avid coffee espresso drinker look no further .,positive,noi_chung
1165,It takes two K - cups to make a normal strength cup of decaf .,negative,am_thuc
1166,I will most likely be eating these in the morning in order to start my day .,positive,am_thuc
1167,I actually lose weight when I stick to this for breakfast .,positive,am_thuc
1168,"I can have a warm cup of fantastic - quality coffee in about a minute , start to finish .",positive,am_thuc
1169,The flavour is packed !,positive,am_thuc
1170,I dinged this review one star because these jars are made of plastic rather than glass .,negative,am_thuc
1171,We will continue to order these oven roasted almond delights so that we always have some available .,positive,noi_chung
1172,"It is a must try , you won ' t be disappointed ! ! !",positive,noi_chung
1173,"I was initially worried because she has an insanely sensitive digestive system , but I ' ve seen no problem thus far , and I ' ve been using them for over a week .",positive,am_thuc
1174,It is creamy and the wonderful taste of Butterfingers .,positive,am_thuc
1175,That makes great quality tea .,positive,am_thuc
1176,It ' s perfect hot or iced - just the way it is .,positive,am_thuc
1177,Plan to buy more when I eat this batch up !,positive,am_thuc
1178,The drawbacks are that the bag contains a pretty small amount and the pieces are brittle and break .,negative,am_thuc
1179,When this arrived she was one happy gal . arrived on time in tip top condition .,positive,am_thuc
1180,It is really wonderful and my go - to jar so it sits on the counter with at least one in reserve ( sometimes several as I give them away ) .,positive,am_thuc
1181,I mix a spoonful of the Wellness food topper / mixer with Wellness Core dry food for both of my dogs and they LOVE it !,positive,am_thuc
1182,Afterwards the coffee tastes ok .,neutral,am_thuc
