id,text,sentiment,aspect,language,split
122,"Es schmeckt gut und ist gut für die Flüssigkeitszufuhr und Elektrolyte, Sie können jedoch auch normales gereinigtes Wasser nehmen und einige Mineralien und Zitronen- oder Gemüsesaft hinzufügen, um eine ähnliche Wirkung zu erzielen.",positive,am_thuc,de,train
123,"Ich verwende gerne Essig statt Wasser, weil es meiner Meinung nach so besser schmeckt",positive,am_thuc,de,train
124,Sie schmecken weich und frisch und sind zudem mit viel Flüssigkeit versehen.,positive,am_thuc,de,train
125,"Nachteile: Sie können leicht durchgekaut werden, Ihr Hund wird sie daher wahrscheinlich schnell aufessen.",negative,am_thuc,de,train
126,Sie sind jedoch köstlich und Sie sparen einen Dollar pro Tüte durch Amazon vs.,positive,am_thuc,de,train
127,"Sie waren alle mit Entengeschmack bestrichen oder eher befleckt -- mein Hund, der sich normalerweise immer so freut, wenn er eines dieser Leckerli bekommt, ließ es unberührt auf dem Boden liegen.",negative,am_thuc,de,train
128,"Ich habe mit Bangen in meine erste glutenfreie Brezel gebissen, aber sie sind gut!",positive,am_thuc,de,train
129,"Ich glaube, es hat möglicherweise zu Magenverstimmung geführt.",negative,am_thuc,de,train
130,"Dies ist jetzt der einzige Kaffee, den ich für meine Keurig bestelle.",positive,am_thuc,de,train
131,"Ich habe schicke Riegel, lokale Riegel, handgegossene Riegel, Bio-Riegel und fast alles andere probiert, und DAS ist mein Favorit.",positive,am_thuc,de,train
132,"Sehr gut, werde ich wieder machen.",positive,am_thuc,de,train
133,Ich werde diese in dieser Menge wieder kaufen.,positive,noi_chung,de,train
134,"Es gibt eines mit gekochtem Hühnchen und Kalamatas, das Sie umhauen wird.",positive,am_thuc,de,train
135,"Der Geschmack war einigermaßen angenehm und erinnerte mich an die Chips auf Flügen, wenn man die Wahl zwischen Chips und Brezeln hat.",positive,am_thuc,de,train
136,"Ich werde dieses köstliche Getränk weiterhin kaufen, wo immer ich es finden kann.",positive,am_thuc,de,train
137,"Was ich erhalten habe, hatte eine völlig andere Zutatenliste und enthielt auch bestimmte Dinge, die ich nicht esse (wie Sucralose/Splenda).",negative,am_thuc,de,train
138,"Allerdings ist es wirklich aufdringlich und obwohl es ein ordentliches Raucharoma hat, ist der Salzgehalt einfach viel zu viel.",negative,am_thuc,de,train
139,"Ich konnte die Würmer nicht probieren, da das Paket GEÖFFNET war, als sie bei mir ankamen, und sich alle Würmer im Karton befanden!",negative,am_thuc,de,train
140,Sogar meinen Kindern gefällt es.,positive,am_thuc,de,train
141,"Die beste Soße, die ich je gekauft habe.",positive,am_thuc,de,train
142,"Ich mag dieses Produkt, werde es aber wegen des Weizens nicht wieder kaufen.",positive,am_thuc,de,train
143,"Ich liebe Pamelas Backmischung für fast alles andere, aber Bobs ist definitiv meine Lieblingspfannkuchenmischung.",positive,am_thuc,de,train
144,"Es war toll, bis es regnete.",positive,am_thuc,de,train
145,"Ich war ziemlich überrascht von ihrem Geschmack, der sehr gut ist.",positive,am_thuc,de,train
146,"Er ist sehr wählerisch und ich muss zugeben, dass sie besser schmecken als normale Brezeln.",positive,am_thuc,de,train
147,"Kaufen Sie diesen Artikel für alle bei KFORDHEALTH CARE STAFFING, es ist unnötig zu erwähnen, dass sie ihn lieben.",positive,am_thuc,de,train
148,Coffee Masters Creme Brulee ist ein wahrer Genuss!,positive,am_thuc,de,train
149,Viel zu viel Salz.,negative,am_thuc,de,train
150,Ich liebe dieses Produkt.,positive,am_thuc,de,train
151,"Jetzt habe ich herausgefunden, dass dieses Produkt nicht zur Rückgabe berechtigt ist.",negative,am_thuc,de,train
152,"Sie sind perfekt für mittelgroße Hunde, die viel kauen.",positive,am_thuc,de,train
153,"Ich LIEBE Trichterkuchen, hatte aber Angst, dass dieser auf dem Jahrmarkt nicht wie das Original schmecken würde. Freunde und Familie waren BEGEISTERT!",positive,am_thuc,de,train
154,"Es ist zwar nichts, worauf ich wegen des Geschmacks Heißhunger bekomme, aber für einen Proteinshake ist es wirklich sehr gut!",positive,am_thuc,de,train
155,"Ich bin sicher, dass ich dieses Produkt in Zukunft kaufen werde.",positive,am_thuc,de,train
156,"Gute Wahl als Kaffee, den niemand nicht mögen wird, aber auch kein Geschmack für Leute, die einen wirklich starken Muntermacher mögen.",positive,am_thuc,de,train
157,Einer meiner Favoriten.,positive,am_thuc,de,train
158,Jetzt kommen sie also immer wieder und ich genieße meine Trio-Riegel jeden Abend als Teil meines Gute-Nacht-Snacks.,positive,am_thuc,de,train
159,"Der Geschmack war mild aber kräftig genug, sodass ich ihn morgens trinken und nachmittags eine Tasse trinken konnte, wenn ich mich träge fühlte.",positive,am_thuc,de,train
160,"Bei meiner Recherche Löwenzahnwurzel bin ich auf viele unterschiedliche, teilweise widersprüchliche Behauptungen gestoßen, von denen keine durch seriöse Forschung gestützt zu sein scheint.",positive,am_thuc,de,train
161,Meine Katze ignoriert diesen Geschmack völlig.,negative,am_thuc,de,train
162,Sie waren so saftig und köstlich.,positive,am_thuc,de,train
163,"Nun ja, ich stimme zu, obwohl ich diesem Futter die Höchstnote Katzenfutter gegeben hätte.",positive,am_thuc,de,train
164,Es wird keine Milch benötigt!,positive,am_thuc,de,train
165,"Genau das, was ich brauchte.",positive,am_thuc,de,train
166,Der Geschmack ähnelt eher dem eines Blaubeermuffins als dem einer echten Blaubeere.,positive,am_thuc,de,train
167,"Ist eine "" suppige "" Käse-Nudel-Sauce.",negative,am_thuc,de,train
168,Dies ist ein sehr leckeres Getränk mit der richtigen Menge an Aromen.,positive,am_thuc,de,train
169,"Es ist fast aufgebraucht und bis jetzt sind alle schwarzen nicht vom Lakritztyp (und das ist der gute Geschmack im Vergleich zu den anderen, igitt!), dasselbe gilt für die weißen und von den blauen gab es nur ein Paar zum Spielen : (",positive,am_thuc,de,train
170,"Um die gleiche Stärke zu erhalten, benötigen Sie nur etwa 1/3 der Menge.",positive,am_thuc,de,train
171,"Ich mag nicht alle Inhaltsstoffe, aber ich schätze, ich muss damit leben. Ich gebe mir große Mühe, die Zähne meines Hundes sauber zu halten.",negative,am_thuc,de,train
172,"Sie eignen sich auch hervorragend zur Verabreichung von Tabletten, die genau in die Mitte passen und sofort und ohne nachzudenken heruntergeschlungen werden.",positive,am_thuc,de,train
173,Ich würde dieses Produkt auf jeden Fall empfehlen !!! ! !,positive,noi_chung,de,train
174,Sehr empfehlenswert.,positive,noi_chung,de,train
175,Dies ist die perfekte mittlere Röstung K-Tasse.,positive,am_thuc,de,train
176,Das ist bisher mein Favorit GF-Pfannkuchenmischung.,positive,am_thuc,de,train
177,Ich habe mich geirrt.,negative,am_thuc,de,train
178,Das sind die leckersten Kekse aller Zeiten!,positive,am_thuc,de,train
179,"Ich trinke 3-4 Tassen pro Tag, einfach weil nichts anderes so gut schmeckt.",positive,am_thuc,de,train
180,"Ich dachte, die beiden zusammen wären ein warmes, behagliches Geschenk für einen kalten Winterabend.",positive,am_thuc,de,train
181,"Dezente, kräftige Tasse mit Anklängen italienischer oder französischer Röstung.",positive,am_thuc,de,train
182,Diese funktionieren wirklich!,positive,am_thuc,de,train
183,"Aber ich habe diese Riegel gefunden, die diesen Anforderungen gerecht werden und auch noch super schmecken.",positive,am_thuc,de,train
184,"Es war schön, eine größere Tasche zu haben.",positive,am_thuc,de,train
185,"Ich habe anderswo gelesen, dass regelmäßige Koffeinkonsumenten von dieser Art von Energydrink nicht profitieren - -",negative,am_thuc,de,train
186,Mir hat das Popcorn geschmeckt und den meisten meiner Mitbewohner ( 8 ) auch.,positive,am_thuc,de,train
187,"Ich schätze, dass es Leuten gefallen wird, die gerne Zucker in Erdnussbutter zu sich nehmen, aber ich mag es nicht.",negative,am_thuc,de,train
188,"Dies ist das beste Getränk, das man an einem heißen Tag mit Eis genießen kann.",positive,am_thuc,de,train
189,Mein Golden Retriever liebt diese total.,positive,am_thuc,de,train
190,Der wiederverschließbare Beutel hält das Produkt frisch.,positive,am_thuc,de,train
191,Sie sind klein und lassen sich leicht in der Tasche tragen.,neutral,am_thuc,de,train
191,Sie sind klein und lassen sich leicht in der Tasche tragen.,positive,am_thuc,de,train
192,"3 Dosen entsprechen einem großen Behälter und es ist günstiger, als wenn Sie es im Supermarkt kaufen würden.",positive,gia_ca,de,train
193,Der Ingwergeschmack ist stark und hat eine starke Wirkung.,positive,am_thuc,de,train
194,"Es gibt so viele falsche Informationen über Protein. Hanf ist eine ausgezeichnete Proteinquelle, die leicht verdaulich ist und eine hohe Bioverfügbarkeit aufweist.",positive,am_thuc,de,train
195,"Oder servieren Sie es mit Kaffee, Saft, Eiern und Crumpets (oder englischen Muffins) für ein altmodisches britisches Frühstück, wie ich es vor vielen Jahren auf einer Reise nach England hatte.",positive,am_thuc,de,train
196,. . ansonsten IST es ein leckeres Müsli.,positive,am_thuc,de,train
197,"Es ist erstaunlich, was ein wenig Magnesium bewirken kann!",positive,am_thuc,de,train
198,"Der Geschmack muss nicht unbedingt schlecht sein, er ist nur unerwartet.",negative,am_thuc,de,train
199,"Ich LIEBE PB, aber versuche, nicht zu viel davon zu essen, da es so viele Kalorien enthält.",neutral,am_thuc,de,train
200,"Die Geschmacksrichtung Lime n Chili ist mein Favorit, dicht gefolgt von Habanero BBQ.",positive,am_thuc,de,train
201,"Seien Sie gewarnt, es steht da Pumpkin Spice Latte, wenn die Tasse also Schaum produziert, ist sie dafür konzipiert.",positive,am_thuc,de,train
202,"Ich habe lange nach einem wunderbaren, nicht zu bitteren grüner Tee gesucht, und dieser von Numi hat alles!",positive,am_thuc,de,train
203,"Es ist voller Spurenelemente, die Ihr Körper braucht.",positive,am_thuc,de,train
204,"Ein toller Kauf für alle, die den natürlichen Erdnussbuttergeschmack ohne Kalorien und Fett wollen.",positive,am_thuc,de,train
205,Goyas Tembleque (Kokosnusspudding nach puertoricanischer Art) ist einfach KÖSTLICH!,positive,am_thuc,de,train
206,Geschmacklich ist es sehr leicht und etwas nussig.,positive,am_thuc,de,train
207,Was für eine Erleichterung. Wir verwenden es gerne wieder und unser Essen ist munter geworden!,positive,am_thuc,de,train
208,Es hat die perfekte Konsistenz und den perfekten Geschmack als Ergänzung zum Fleisch und schmilzt perfekt.,positive,am_thuc,de,train
209,Versuchungen und Truthahn sind ihr Favorit.,positive,am_thuc,de,train
210,"Ich fand auch, dass es ziemlich schnell funktionierte.",positive,am_thuc,de,train
211,"Das ist der beste Zitronenkeks , den ich je gegessen habe.",positive,am_thuc,de,train
212,Ich bin ein großer Fan von Genisoy Soy Crisps (Geschmack „Deep Sea Salted“).,positive,am_thuc,de,train
213,Flamin‘ Buffalo Chick + A1 sind meine absoluten Favoriten.,positive,am_thuc,de,train
214,"Die Konsistenz ist ok, aber nicht das, was ich von einem ""Jerky"" erwarten würde.",neutral,am_thuc,de,train
214,"Die Konsistenz ist ok, aber nicht das, was ich von einem ""Jerky"" erwarten würde.",negative,am_thuc,de,train
215,"Sie ähneln ein wenig Rosinen, sind aber praller und süßer.",positive,am_thuc,de,train
216,"Da es sich um einen weichen Leckerbissen handelt, können Sie ihn bei Bedarf problemlos in kleinere Stücke zerbrechen.",positive,am_thuc,de,train
217,Ich kann sie allen wärmstens empfehlen.,positive,noi_chung,de,train
218,Das Kaugummi schmeckt wirklich gut. Aber der Geschmack hält nicht lange an.,positive,am_thuc,de,train
218,Das Kaugummi schmeckt wirklich gut. Aber der Geschmack hält nicht lange an.,neutral,am_thuc,de,train
219,Emerils Gebräu ist ausgezeichnet.,positive,am_thuc,de,train
220,"Es scheint, dass die Mandel- und Aprikosenriegel beim Wechsel von der 8er-Packung auf die 12er-Packung so verändert wurden, dass mehr Aprikose oder irgendwie Süße hinzugefügt wurde.",negative,am_thuc,de,train
221,Sehr enttäuscht von diesem Produkt!,negative,am_thuc,de,train
222,Großartig Keks.,positive,am_thuc,de,train
223,"Ich kann es in meiner Nähe nirgends kaufen, aber es macht das beste Karamellpopcorn aller Zeiten.",positive,am_thuc,de,train
224,Es ist wirklich gut und auch der Familie schmeckt es.,positive,am_thuc,de,train
225,"Ich habe dies im Abonnement und Sparmodus und bin froh, dass sie es angeboten haben, da es uns nicht ausgehen wird!!",positive,gia_ca,de,train
226,Ich liebe den Erdnussgeschmack und die Knusprigkeit.,positive,am_thuc,de,train
227,"Gut, dass darin reichlich Schale war, sonst hätte ich kein Haus mehr.",positive,am_thuc,de,train
228,"ein Freund hat mir diese Chips vorgestellt. Ich konnte sie hier nicht finden, also habe ich sie hier gekauft. Sie sind die BESTEN Chips und machen total süchtig. Sogar meine Schwester, die beim Geschmack von Zwiebeln würgen muss, LIEBT diese Chips. Die Lieferung ging schnell und es lohnt sich wirklich, eine Schachtel zu bestellen. Superlecker!",positive,am_thuc,de,train
229,"Der Geschmack dieser Kekse lässt sich kaum beschreiben, wenn sie heiß aus dem Ofen kommen, aber auch kalt sind sie einfach fabelhaft.",positive,am_thuc,de,train
230,Die leichte Kohlensäure sorgt für zusätzliche Erfrischung.,positive,am_thuc,de,train
231,"Wie andere Rezensenten bereits gesagt haben, funktioniert dies Popcorn nicht in der Heißluft-Popcornmaschine.",neutral,am_thuc,de,train
232,Aber deshalb kaufen Sie es ja …,positive,am_thuc,de,train
233,"Aber es ist super, egal ob heiß oder kalt, ich genieße es jedes Mal",positive,am_thuc,de,train
234,Die sind köstlich!,positive,am_thuc,de,train
235,"Ich stimme mit Cavalier überein, da ich im Dezember 2009 zwei bis drei Bestellungen aufgegeben habe, die alle verbrannt sind.",negative,am_thuc,de,train
236,"Die Massenproduktion von Sweet Baby Rays begann erst Mitte der 90er Jahre, Ihre Produktbewertung bezieht sich also auf ein völlig anderes Produkt oder Sie haben für die Bewertung auf den falschen Link/das falsche Produkt geklickt.",neutral,am_thuc,de,train
237,"Ich weiß, Trockenfrüchte haben einen „hohen glykämischen Index“.",positive,am_thuc,de,train
238,Diese Riegel sind so gut.,positive,am_thuc,de,train
239,"Man braucht nicht viel zu verwenden, die Dose reicht also aus!!",positive,am_thuc,de,train
240,Der Cheddar-Geschmack ist DER BESTE.,positive,am_thuc,de,train
241,Viel besser als ihre Teebeutel.,positive,am_thuc,de,train
242,"Meine Körner erholten sich schneller als in der Anleitung angegeben, nämlich in 2 bis 3 Tagen.",negative,am_thuc,de,train
243,"Der Zitronengeschmack ist nicht aufdringlich und hat nicht den „künstlichen“ Geschmack, den andere Diätprodukte  zu haben scheinen.",positive,am_thuc,de,train
