id,text,sentiment,aspect
69,Tolles Angebot für die Qualität davon Himalaya-Salz!,positive,food prices
70,"Ich bin der Meinung, dass dies auch der beste Weg ist, sie zu erhalten.",positive,food general
71,"Die Tatsache, dass sie biologisch angebaut und mit natürlichem Zuckerrohrsaft gesüßt sind, statt mit zugesetztem Zucker wie die Markenprodukte aus dem Supermarkt, macht sie sogar noch besser.",positive,food quality
72,"Der rohe Rooibos-Geschmack, ohne diese „Verbesserungen“ wie beispielsweise Vanille, ist vollmundig und hat einen ganz eigenen Geschmack.",positive,food quality
73,"Das Produkt ist ganz ok, aber der Druck, Bewertungen/Feedback zu hinterlassen, verhindert sogar eine Drei-Sterne-Bewertung.",neutral,food general
74,Dies sind nur 325 mg Magnesiumcitrat und es ist wirklich herb!!,negative,food quality
75,"Ich bin allerdings der Meinung, dass es andere gibt, die einen leichten Kaffee zu schätzen wissen würden.",neutral,food general
76,"Es eignet sich hervorragend für Cupcakes oder normale Kuchen und macht Spaß, obendrauf Früchte wie zum Beispiel Erdbeeren hinzuzufügen.",positive,food style_options
77,Diese sind nicht sehr heiß.,negative,food quality
78,Dieser Kauf war fad und hatte keinen Geschmack.,negative,food quality
79,Und ihre Produkte sind fantastisch.,positive,food general
80,"Ein Produkt von ausgezeichneter Qualität Produkt, das wie beworben funktioniert – vielen Dank für die Entwicklung!!",positive,food quality
81,Dieser Tee war sehr gut.,positive,food general
82,"Ich fand, dass dies eine außergewöhnlich leckere Tasse Kaffee war – vergleichbar mit Kaffee, der in einer Kaffeemaschine aufgebrüht wurde.",positive,food quality
83,Ich mag den Geschmack so sehr,positive,food quality
84,"Wir lieben diese Kirschen, ich kaufe sie seit ein paar Jahren.",positive,food general
85,"Ich bin kein großer Kaffeetrinker, aber diese Marke Wolfgang Vienna ist gut.",positive,food general
86,"Auch die Tatsache, dass sie biologisch und aus Dinkel hergestellt sind, ist ein großes Plus.",positive,food quality
87,"Ich bekomme die verschiedenen Geschmacksrichtungen und es gibt keine, die ich nicht inhaliere.",positive,food quality
88,Idealerweise werden sie im 12er-Pack geliefert.,positive,food style_options
89,Es ist einfach ein Produkt der Spitzenqualität Produkt.,positive,food quality
90,Lecker Barbecuesoße.,positive,food quality
91,"Wenn Sie einen Mundgasmus nach dem anderen genießen, werden Sie sich in Hello Pandas verlieben.",positive,food general
92,Schokoladenstückchen und Kokosöl zusammen geschmolzen und anschließend in Eiswürfelschalen eingefroren.,positive,food style_options
93,"Der Matcha darunter nimmt definitiv einen erdigen Geschmack an, und ich frage mich, ob die Schärfe nicht zumindest teilweise von dem Matcha herrührt, den das Pistazienaroma gerade in den Vordergrund rückt.",positive,food quality
94,"Die Menge, die ich in einer anderen Dose gegessen habe, war für meinen Geschmack viel zu salzig und beträgt mehr als die Hälfte meines persönlichen Limits von 1500 mg Natrium pro Tag.",negative,food quality
95,Nicht ehrlich gegenüber ihren Kunden.,negative,food general
96,Die Kombination aus Rosinen und dunkler Schokolade ist wunderbar!,positive,food quality
97,Meine Hunde lieben diese Leckerlis einfach!,positive,food general
98,"Ich glaube, es hat eine harntreibende und möglicherweise abführende Wirkung und soll gut für die Leber sein.",positive,food general
99,"Ich sage dir, wie sehr ich Claxton-Früchtekuchen liebe.",positive,food general
100,Ich bin glücklich.,positive,food general
101,Ich habe gerade die letzte Dose gegessen.,positive,food general
102,Die Cashews waren groß und nur wenige zerbrochen.,positive,food style_options
103,ABER … zum aktuellen Tarif (9. April 2010) von 7 $.,neutral,food prices
104,"Jeder, der es probiert hat, war vom Geschmack beeindruckt.",positive,food general
105,Sehr lecker.,positive,food quality
106,Sie sind gut mit reichlich schwarzem Pfeffer gewürzt.,positive,food quality
107,"Mir gefällt auch, dass sie ziemlich schnell in seinem Mund zu zergehen scheinen.",positive,food general
108,Die beiden besten Kaffeesorten der Welt (meiner bescheidenen Meinung nach) sind Kona und Jamaican Blue Mountain.,positive,food quality
109,"Dieses Produkt habe ich in einem Toffeeriegel verwendet, den ich gebacken habe.",positive,food general
110,"Es schmeckt frisch und mild, aber nicht so grasig, als ob Sie etwas trinken würden, das Teil Ihres Rasens war.",positive,food quality
111,"Ich werde mich woanders umsehen, da ich nicht länger einen Premiumpreis für mittelmäßige Produkte zahlen möchte.",negative,food general
112,"Es ist lecker, wird in kleineren Packungen geliefert (Portionskontrolle gefällig?!) und der Preis bei Amazon ist unschlagbar.",positive,food quality
113,"Der beste Vorteil ist, dass die „Bauchprobleme“ viel besser sind.",positive,food general
114,Stattdessen gibt es nur künstliche Erdbeere und einen leicht säuerlichen Geschmack.,negative,food quality
115,"Ich finde diese wiederverschließbaren Beutel toll, da Pandas dazu neigen, auszutrocknen. Das ist für mich das Problem mit den Kartons, selbst wenn man sie richtig verschlossen hat.",positive,food general
116,"Diese Knochen halten bei ihm ewig, mindestens 3 - 4 Monate am Stück.",positive,food general
117,"Es ist gut, wirklich gut!",positive,food general
118,"Guter Geschmack und Textur, weder der Pfeffer noch der Ahornsirup übertönt dies Trockenfleisch.",positive,food quality
118,"Guter Geschmack und Textur, weder der Pfeffer noch der Ahornsirup übertönt dies Trockenfleisch.",positive,food style_options
119,Trotz des anfänglichen Enthusiasmus über die hübschen blauen Blumen ist dies ein bedauerlicher Kauf.,negative,food general
119,Trotz des anfänglichen Enthusiasmus über die hübschen blauen Blumen ist dies ein bedauerlicher Kauf.,positive,food style_options
120,"Sie können sie so süß machen, wie Sie möchten, oder ganz auf den Zucker verzichten.",positive,food general
121,"Das BESTE Kartoffelpüree, das ich je gegessen habe …",positive,food general
122,"Es schmeckt gut und ist gut für die Flüssigkeitszufuhr und Elektrolyte, Sie können jedoch auch normales gereinigtes Wasser nehmen und einige Mineralien und Zitronen- oder Gemüsesaft hinzufügen, um eine ähnliche Wirkung zu erzielen.",positive,food quality
123,"Ich verwende gerne Essig statt Wasser, weil es meiner Meinung nach so besser schmeckt",positive,food quality
124,Sie schmecken weich und frisch und sind zudem mit viel Flüssigkeit versehen.,positive,food style_options
124,Sie schmecken weich und frisch und sind zudem mit viel Flüssigkeit versehen.,positive,food quality
124,Sie schmecken weich und frisch und sind zudem mit viel Flüssigkeit versehen.,positive,food general
125,"Nachteile: Sie können leicht durchgekaut werden, Ihr Hund wird sie daher wahrscheinlich schnell aufessen.",negative,food general
126,Sie sind jedoch köstlich und Sie sparen einen Dollar pro Tüte durch Amazon vs.,positive,food quality
127,"Sie waren alle mit Entengeschmack bestrichen oder eher befleckt -- mein Hund, der sich normalerweise immer so freut, wenn er eines dieser Leckerli bekommt, ließ es unberührt auf dem Boden liegen.",negative,food quality
128,"Ich habe mit Bangen in meine erste glutenfreie Brezel gebissen, aber sie sind gut!",positive,food general
129,"Ich glaube, es hat möglicherweise zu Magenverstimmung geführt.",negative,food general
130,"Dies ist jetzt der einzige Kaffee, den ich für meine Keurig bestelle.",positive,food general
131,"Ich habe schicke Riegel, lokale Riegel, handgegossene Riegel, Bio-Riegel und fast alles andere probiert, und DAS ist mein Favorit.",positive,food general
132,"Sehr gut, werde ich wieder machen.",positive,food general
133,Ich werde diese in dieser Menge wieder kaufen.,positive,food recommendation
134,"Es gibt eines mit gekochtem Hühnchen und Kalamatas, das Sie umhauen wird.",positive,food style_options
135,"Der Geschmack war einigermaßen angenehm und erinnerte mich an die Chips auf Flügen, wenn man die Wahl zwischen Chips und Brezeln hat.",positive,food quality
136,"Ich werde dieses köstliche Getränk weiterhin kaufen, wo immer ich es finden kann.",positive,food general
137,"Was ich erhalten habe, hatte eine völlig andere Zutatenliste und enthielt auch bestimmte Dinge, die ich nicht esse (wie Sucralose/Splenda).",negative,food general
138,"Allerdings ist es wirklich aufdringlich und obwohl es ein ordentliches Raucharoma hat, ist der Salzgehalt einfach viel zu viel.",negative,food quality
139,"Ich konnte die Würmer nicht probieren, da das Paket GEÖFFNET war, als sie bei mir ankamen, und sich alle Würmer im Karton befanden!",negative,food quality
140,Sogar meinen Kindern gefällt es.,positive,food general
141,"Die beste Soße, die ich je gekauft habe.",positive,food general
142,"Ich mag dieses Produkt, werde es aber wegen des Weizens nicht wieder kaufen.",positive,food general
143,"Ich liebe Pamelas Backmischung für fast alles andere, aber Bobs ist definitiv meine Lieblingspfannkuchenmischung.",positive,food general
144,"Es war toll, bis es regnete.",positive,food general
145,"Ich war ziemlich überrascht von ihrem Geschmack, der sehr gut ist.",positive,food quality
146,"Er ist sehr wählerisch und ich muss zugeben, dass sie besser schmecken als normale Brezeln.",positive,food quality
147,"Kaufen Sie diesen Artikel für alle bei KFORDHEALTH CARE STAFFING, es ist unnötig zu erwähnen, dass sie ihn lieben.",positive,food general
148,Coffee Masters Creme Brulee ist ein wahrer Genuss!,positive,food quality
149,Viel zu viel Salz.,negative,food quality
150,Ich liebe dieses Produkt.,positive,food general
151,"Jetzt habe ich herausgefunden, dass dieses Produkt nicht zur Rückgabe berechtigt ist.",negative,food general
152,"Sie sind perfekt für mittelgroße Hunde, die viel kauen.",positive,food general
153,"Ich LIEBE Trichterkuchen, hatte aber Angst, dass dieser auf dem Jahrmarkt nicht wie das Original schmecken würde. Freunde und Familie waren BEGEISTERT!",positive,food general
154,"Es ist zwar nichts, worauf ich wegen des Geschmacks Heißhunger bekomme, aber für einen Proteinshake ist es wirklich sehr gut!",positive,food general
155,"Ich bin sicher, dass ich dieses Produkt in Zukunft kaufen werde.",positive,food general
156,"Gute Wahl als Kaffee, den niemand nicht mögen wird, aber auch kein Geschmack für Leute, die einen wirklich starken Muntermacher mögen.",positive,food general
157,Einer meiner Favoriten.,positive,food general
158,Jetzt kommen sie also immer wieder und ich genieße meine Trio-Riegel jeden Abend als Teil meines Gute-Nacht-Snacks.,positive,food general
159,"Der Geschmack war mild aber kräftig genug, sodass ich ihn morgens trinken und nachmittags eine Tasse trinken konnte, wenn ich mich träge fühlte.",positive,food quality
160,"Bei meiner Recherche Löwenzahnwurzel bin ich auf viele unterschiedliche, teilweise widersprüchliche Behauptungen gestoßen, von denen keine durch seriöse Forschung gestützt zu sein scheint.",positive,food general
161,Meine Katze ignoriert diesen Geschmack völlig.,negative,food quality
162,Sie waren so saftig und köstlich.,positive,food quality
163,"Nun ja, ich stimme zu, obwohl ich diesem Futter die Höchstnote Katzenfutter gegeben hätte.",positive,food general
164,Es wird keine Milch benötigt!,positive,food style_options
165,"Genau das, was ich brauchte.",positive,food general
166,Der Geschmack ähnelt eher dem eines Blaubeermuffins als dem einer echten Blaubeere.,positive,food quality
167,"Ist eine "" suppige "" Käse-Nudel-Sauce.",negative,food quality
168,Dies ist ein sehr leckeres Getränk mit der richtigen Menge an Aromen.,positive,food quality
169,"Es ist fast aufgebraucht und bis jetzt sind alle schwarzen nicht vom Lakritztyp (und das ist der gute Geschmack im Vergleich zu den anderen, igitt!), dasselbe gilt für die weißen und von den blauen gab es nur ein Paar zum Spielen : (",positive,food quality
170,"Um die gleiche Stärke zu erhalten, benötigen Sie nur etwa 1/3 der Menge.",positive,food quality
171,"Ich mag nicht alle Inhaltsstoffe, aber ich schätze, ich muss damit leben. Ich gebe mir große Mühe, die Zähne meines Hundes sauber zu halten.",negative,food general
172,"Sie eignen sich auch hervorragend zur Verabreichung von Tabletten, die genau in die Mitte passen und sofort und ohne nachzudenken heruntergeschlungen werden.",positive,food general
173,Ich würde dieses Produkt auf jeden Fall empfehlen !!! ! !,positive,food recommendation
174,Sehr empfehlenswert.,positive,food recommendation
175,Dies ist die perfekte mittlere Röstung K-Tasse.,positive,food general
176,Das ist bisher mein Favorit GF-Pfannkuchenmischung.,positive,food general
177,Ich habe mich geirrt.,negative,food general
178,Das sind die leckersten Kekse aller Zeiten!,positive,food quality
179,"Ich trinke 3-4 Tassen pro Tag, einfach weil nichts anderes so gut schmeckt.",positive,food quality
180,"Ich dachte, die beiden zusammen wären ein warmes, behagliches Geschenk für einen kalten Winterabend.",positive,food general
181,"Dezente, kräftige Tasse mit Anklängen italienischer oder französischer Röstung.",positive,food general
182,Diese funktionieren wirklich!,positive,food general
183,"Aber ich habe diese Riegel gefunden, die diesen Anforderungen gerecht werden und auch noch super schmecken.",positive,food quality
184,"Es war schön, eine größere Tasche zu haben.",positive,food style_options
185,"Ich habe anderswo gelesen, dass regelmäßige Koffeinkonsumenten von dieser Art von Energydrink nicht profitieren - -",negative,food general
186,Mir hat das Popcorn geschmeckt und den meisten meiner Mitbewohner ( 8 ) auch.,positive,food general
187,"Ich schätze, dass es Leuten gefallen wird, die gerne Zucker in Erdnussbutter zu sich nehmen, aber ich mag es nicht.",negative,food general
188,"Dies ist das beste Getränk, das man an einem heißen Tag mit Eis genießen kann.",positive,food general
189,Mein Golden Retriever liebt diese total.,positive,food general
190,Der wiederverschließbare Beutel hält das Produkt frisch.,positive,food quality
191,Sie sind klein und lassen sich leicht in der Tasche tragen.,neutral,food style_options
191,Sie sind klein und lassen sich leicht in der Tasche tragen.,positive,food general
192,"3 Dosen entsprechen einem großen Behälter und es ist günstiger, als wenn Sie es im Supermarkt kaufen würden.",positive,food prices
193,Der Ingwergeschmack ist stark und hat eine starke Wirkung.,positive,food quality
194,"Es gibt so viele falsche Informationen über Protein. Hanf ist eine ausgezeichnete Proteinquelle, die leicht verdaulich ist und eine hohe Bioverfügbarkeit aufweist.",positive,food quality
195,"Oder servieren Sie es mit Kaffee, Saft, Eiern und Crumpets (oder englischen Muffins) für ein altmodisches britisches Frühstück, wie ich es vor vielen Jahren auf einer Reise nach England hatte.",positive,food general
196,. . ansonsten IST es ein leckeres Müsli.,positive,food quality
197,"Es ist erstaunlich, was ein wenig Magnesium bewirken kann!",positive,food general
198,"Der Geschmack muss nicht unbedingt schlecht sein, er ist nur unerwartet.",negative,food quality
199,"Ich LIEBE PB, aber versuche, nicht zu viel davon zu essen, da es so viele Kalorien enthält.",neutral,food general
200,"Die Geschmacksrichtung Lime n Chili ist mein Favorit, dicht gefolgt von Habanero BBQ.",positive,food quality
201,"Seien Sie gewarnt, es steht da Pumpkin Spice Latte, wenn die Tasse also Schaum produziert, ist sie dafür konzipiert.",positive,food general
202,"Ich habe lange nach einem wunderbaren, nicht zu bitteren grüner Tee gesucht, und dieser von Numi hat alles!",positive,food general
202,"Ich habe lange nach einem wunderbaren, nicht zu bitteren grüner Tee gesucht, und dieser von Numi hat alles!",positive,food quality
203,"Es ist voller Spurenelemente, die Ihr Körper braucht.",positive,food quality
204,"Ein toller Kauf für alle, die den natürlichen Erdnussbuttergeschmack ohne Kalorien und Fett wollen.",positive,food general
205,Goyas Tembleque (Kokosnusspudding nach puertoricanischer Art) ist einfach KÖSTLICH!,positive,food quality
206,Geschmacklich ist es sehr leicht und etwas nussig.,positive,food quality
207,Was für eine Erleichterung. Wir verwenden es gerne wieder und unser Essen ist munter geworden!,positive,food general
208,Es hat die perfekte Konsistenz und den perfekten Geschmack als Ergänzung zum Fleisch und schmilzt perfekt.,positive,food style_options
208,Es hat die perfekte Konsistenz und den perfekten Geschmack als Ergänzung zum Fleisch und schmilzt perfekt.,positive,food quality
208,Es hat die perfekte Konsistenz und den perfekten Geschmack als Ergänzung zum Fleisch und schmilzt perfekt.,positive,food general
209,Versuchungen und Truthahn sind ihr Favorit.,positive,food general
210,"Ich fand auch, dass es ziemlich schnell funktionierte.",positive,food general
211,"Das ist der beste Zitronenkeks , den ich je gegessen habe.",positive,food general
211,"Das ist der beste Zitronenkeks , den ich je gegessen habe.",positive,food quality
212,Ich bin ein großer Fan von Genisoy Soy Crisps (Geschmack „Deep Sea Salted“).,positive,food general
213,Flamin‘ Buffalo Chick + A1 sind meine absoluten Favoriten.,positive,food general
214,"Die Konsistenz ist ok, aber nicht das, was ich von einem ""Jerky"" erwarten würde.",neutral,food style_options
214,"Die Konsistenz ist ok, aber nicht das, was ich von einem ""Jerky"" erwarten würde.",negative,food style_options
215,"Sie ähneln ein wenig Rosinen, sind aber praller und süßer.",positive,food quality
216,"Da es sich um einen weichen Leckerbissen handelt, können Sie ihn bei Bedarf problemlos in kleinere Stücke zerbrechen.",positive,food quality
217,Ich kann sie allen wärmstens empfehlen.,positive,food recommendation
218,Das Kaugummi schmeckt wirklich gut. Aber der Geschmack hält nicht lange an.,positive,food quality
218,Das Kaugummi schmeckt wirklich gut. Aber der Geschmack hält nicht lange an.,neutral,food quality
219,Emerils Gebräu ist ausgezeichnet.,positive,food general
220,"Es scheint, dass die Mandel- und Aprikosenriegel beim Wechsel von der 8er-Packung auf die 12er-Packung so verändert wurden, dass mehr Aprikose oder irgendwie Süße hinzugefügt wurde.",negative,food general
221,Sehr enttäuscht von diesem Produkt!,negative,food general
222,Großartig Keks.,positive,food general
223,"Ich kann es in meiner Nähe nirgends kaufen, aber es macht das beste Karamellpopcorn aller Zeiten.",positive,food quality
224,Es ist wirklich gut und auch der Familie schmeckt es.,positive,food general
225,"Ich habe dies im Abonnement und Sparmodus und bin froh, dass sie es angeboten haben, da es uns nicht ausgehen wird!!",positive,food prices
226,Ich liebe den Erdnussgeschmack und die Knusprigkeit.,positive,food quality
227,"Gut, dass darin reichlich Schale war, sonst hätte ich kein Haus mehr.",positive,food style_options
228,"ein Freund hat mir diese Chips vorgestellt. Ich konnte sie hier nicht finden, also habe ich sie hier gekauft. Sie sind die BESTEN Chips und machen total süchtig. Sogar meine Schwester, die beim Geschmack von Zwiebeln würgen muss, LIEBT diese Chips. Die Lieferung ging schnell und es lohnt sich wirklich, eine Schachtel zu bestellen. Superlecker!",positive,food general
229,"Der Geschmack dieser Kekse lässt sich kaum beschreiben, wenn sie heiß aus dem Ofen kommen, aber auch kalt sind sie einfach fabelhaft.",positive,food quality
230,Die leichte Kohlensäure sorgt für zusätzliche Erfrischung.,positive,food general
231,"Wie andere Rezensenten bereits gesagt haben, funktioniert dies Popcorn nicht in der Heißluft-Popcornmaschine.",neutral,food general
232,Aber deshalb kaufen Sie es ja …,positive,food general
233,"Aber es ist super, egal ob heiß oder kalt, ich genieße es jedes Mal",positive,food general
234,Die sind köstlich!,positive,food quality
235,"Ich stimme mit Cavalier überein, da ich im Dezember 2009 zwei bis drei Bestellungen aufgegeben habe, die alle verbrannt sind.",negative,food quality
236,"Die Massenproduktion von Sweet Baby Rays begann erst Mitte der 90er Jahre, Ihre Produktbewertung bezieht sich also auf ein völlig anderes Produkt oder Sie haben für die Bewertung auf den falschen Link/das falsche Produkt geklickt.",neutral,food general
237,"Ich weiß, Trockenfrüchte haben einen „hohen glykämischen Index“.",positive,food quality
238,Diese Riegel sind so gut.,positive,food general
239,"Man braucht nicht viel zu verwenden, die Dose reicht also aus!!",positive,food style_options
240,Der Cheddar-Geschmack ist DER BESTE.,positive,food quality
241,Viel besser als ihre Teebeutel.,positive,food general
242,"Meine Körner erholten sich schneller als in der Anleitung angegeben, nämlich in 2 bis 3 Tagen.",negative,food general
243,"Der Zitronengeschmack ist nicht aufdringlich und hat nicht den „künstlichen“ Geschmack, den andere Diätprodukte  zu haben scheinen.",positive,food quality
244,Ich muss nicht so viel verwenden wie das herkömmliche Speisesalz und,positive,food style_options
245,"Schöner Geschmack, lässt sich sehr gut mischen.",positive,food quality
246,Das geht schnell und ist bequem.,positive,food general
247,"Ein Freund hatte dieses Produkt und nachdem ich es probiert hatte, war ich begeistert.",positive,food general
248,Die Frische aller Reed-,positive,food quality
249,"Der italienische Braten ist der beste, den wir je hatten.",positive,food general
250,"Dies ist das einzige Futter, das sie wie ein richtiger Hund verschlingt.",positive,food general
251,"Ich kann diesen Tee jedem wärmstens empfehlen, der eine erlesene Tasse Tee genießen möchte.",positive,food recommendation
252,Daraus lässt sich im Sommer der herrlichste Eistee zubereiten.,positive,food general
253,Das Kaffee schmeckt mir wirklich gut. Der Geschmack ist sehr gut!!,positive,food general
253,Das Kaffee schmeckt mir wirklich gut. Der Geschmack ist sehr gut!!,positive,food quality
254,"Das ist mein Lieblings-Kaffee von allen Kaffeen, abgesehen vom deutschen Kaffee.",positive,food general
255,Würde diese Knochen jedem Besitzer eines großen Hundes empfehlen.,positive,food recommendation
256,"Sie könnten diese wahrscheinlich zerbrechen, in Milch geben und sie wie Frosted Flakes zum Frühstück essen.",positive,food general
257,"Manche Leute finden, dass sie ein bisschen stinken, aber mich stört der Geruch nicht und die Hunde lieben sie.",positive,food general
258,Sie schmecken großartig!,positive,food quality
259,"Es ist süß, sodass kein Zucker hinzugefügt werden muss, und hat außerdem eine schöne Würze!",positive,food quality
260,Jeder Bissen ist himmlisch.,positive,food quality
