text,aspect,entity,attribute,aspect_label,sentiment,language,split
我给它 5 颗星中的 4 颗星，因为它需要在第三周的预计截止日期前做出一些改进，并且存在一些技术错误：必须登录浏览器才能参与讨论论坛 - 我无法通过我的 iPad 或 iPhone 应用程序让它运行。,Curriculum,NULL,course quality,5,neutral,zh,train
我给它 5 颗星中的 4 颗星，因为它需要在第三周的预计截止日期前做出一些改进，并且存在一些技术错误：必须登录浏览器才能参与讨论论坛 - 我无法通过我的 iPad 或 iPhone 应用程序让它运行。,Curriculum,NULL,course general,5,negative,zh,train
我记得大约 3 到 4 年前推出的最初的 Python 入门课程 Dr. Chuck课程被分成了两部分。,Curriculum,课程,course general,5,positive,zh,train
太棒了当然。,Curriculum,当然,course general,5,positive,zh,train
犯了错误没关系，导师作为你的后盾，提供了前后的源代码。,Teaching_Skill,导师,faculty general,0,positive,zh,train
他用清晰、简单的风格通过恰当的例子来讲述复杂的概念，确保学生能够轻松掌握精髓，并自信地解决复杂的算法。,Teaching_Skill,NULL,faculty comprehensiveness,0,positive,zh,train
他用清晰、简单的风格通过恰当的例子来讲述复杂的概念，确保学生能够轻松掌握精髓，并自信地解决复杂的算法。,Teaching_Skill,NULL,faculty relatability,0,positive,zh,train
感谢 Coursera 和密歇根州立大学提供的机会。,Curriculum,NULL,course general,5,positive,zh,train
我在这个专业上学到了很多东西，现在我对我未来的学习和创业有了更大的愿景。,Curriculum,NULL,course general,5,positive,zh,train
我强烈推荐这个课程。,Recommendation,课程,course general,14,positive,zh,train
感谢您提供这门课程！,Curriculum,课程,course general,5,positive,zh,train
推荐给所有想要开始学习 Python 或编程的人！,Recommendation,NULL,course general,14,positive,zh,train
换句话说，它教你如何编写可行的 R 代码，但并没有教你如何用 R 编写好的代码。,Curriculum,NULL,course quality,5,positive,zh,train
这是一门很棒的课程，可以帮助理解和学习机器学习的原理及其方法和算法。,Curriculum,课程,course general,5,positive,zh,train
这是一门很棒的课程，可以帮助理解和学习机器学习的原理及其方法和算法。,Curriculum,课程,course comprehensiveness,5,positive,zh,train
竖起两个大拇指！,Curriculum,NULL,course quality,5,positive,zh,train
感谢Chuck 教授和 CTA 的帮助。,Teaching_Skill,Chuck 教授,faculty general,0,positive,zh,train
非常感谢您提供这个课程。,Curriculum,课程,course general,5,positive,zh,train
就像图形设计变得简单一样。,Teaching_Skill,NULL,presentation comprehensiveness,0,positive,zh,train
然而，我浪费了大量时间观看不完整的视频并试图完成测验那些未涉及或仅部分涉及的材料视频。,Teaching_Skill,视频,presentation quality,0,negative,zh,train
然而，我浪费了大量时间观看不完整的视频并试图完成测验那些未涉及或仅部分涉及的材料视频。,Assignments,测验,assignments quality,8,negative,zh,train
讲师的讲课很容易听懂。,Teaching_Skill,讲师,presentation quality,0,positive,zh,train
如果我们可以从视频中看到所有的代码就更好了，但是在第一周的第三讲中，一些功能被阻止了，我不确定我自己是否可以做对。,Curriculum,NULL,course general,5,negative,zh,train
真的很好课程，我推荐它给在中东和北非地区工作的记者或商人。,Recommendation,课程,course general,14,positive,zh,train
真的很好课程，我推荐它给在中东和北非地区工作的记者或商人。,Recommendation,NULL,course general,14,positive,zh,train
我从这门课程中确实收获了很多。,Curriculum,课程,course general,5,positive,zh,train
安德鲁 花时间清楚地解释这些概念。,Teaching_Skill,安德鲁,faculty general,0,neutral,zh,train
事实上，我从来没有经历过如此令人敬畏的讲座！,Teaching_Skill,讲座,presentation quality,0,positive,zh,train
我非常享受它。,Curriculum,NULL,course general,5,positive,zh,train
真的很有趣课程，我真的很喜欢查克博士的课，因为他很容易解释编程中的不同概念，使练习很容易解决。,Curriculum,课程,course general,5,positive,zh,train
真的很有趣课程，我真的很喜欢查克博士的课，因为他很容易解释编程中的不同概念，使练习很容易解决。,Teaching_Skill,查克博士,faculty general,0,positive,zh,train
真的很有趣课程，我真的很喜欢查克博士的课，因为他很容易解释编程中的不同概念，使练习很容易解决。,Teaching_Skill,查克博士,faculty comprehensiveness,0,positive,zh,train
真的很有趣课程，我真的很喜欢查克博士的课，因为他很容易解释编程中的不同概念，使练习很容易解决。,Teaching_Skill,查克博士,faculty comprehensiveness,0,positive,zh,train
我喜欢解释不同问题的方式，我喜欢图形、视频、测验——一切！,Curriculum,NULL,course comprehensiveness,5,positive,zh,train
我喜欢解释不同问题的方式，我喜欢图形、视频、测验——一切！,Teaching_Skill,NULL,presentation quality,0,positive,zh,train
我喜欢解释不同问题的方式，我喜欢图形、视频、测验——一切！,Assignments,测验,assignments quality,8,positive,zh,train
我喜欢老师并且对话是很好的听力练习。,Teaching_Skill,老师,faculty general,0,positive,zh,train
作业 非常有启发性，工作人员 在 讨论论坛 中对其进行了很好的解释。非常感谢 工作人员 和密歇根大学提供的课程。,Assignments,作业,assignments quality,8,positive,zh,train
作业 非常有启发性，工作人员 在 讨论论坛 中对其进行了很好的解释。非常感谢 工作人员 和密歇根大学提供的课程。,Teaching_Skill,工作人员,faculty comprehensiveness,0,positive,zh,train
作业 非常有启发性，工作人员 在 讨论论坛 中对其进行了很好的解释。非常感谢 工作人员 和密歇根大学提供的课程。,Support,讨论论坛,faculty response,4,positive,zh,train
我非常不满意并且希望我没有为这个专业付费。,Curriculum,NULL,course general,5,negative,zh,train
我强烈推荐它。,Recommendation,NULL,course general,14,positive,zh,train
它甚至与我的研究领域无关，但村山教授使它变得如此容易理解，就像我一生都在研究这个主题一样。,Teaching_Skill,村山教授,faculty comprehensiveness,0,positive,zh,train
知识渊博教授，但易于理解和令人愉快。,Teaching_Skill,教授,faculty comprehensiveness,0,positive,zh,train
知识渊博教授，但易于理解和令人愉快。,Teaching_Skill,教授,faculty comprehensiveness,0,positive,zh,train
重复、冗长、太学术、不必要的术语。,Assignments,NULL,assignments quality,8,negative,zh,train
重复、冗长、太学术、不必要的术语。,Assignments,NULL,assignments relatability,8,negative,zh,train
它确实改变了生活当然！,Curriculum,当然,course general,5,positive,zh,train
这课程有两个伟大的项目。,Curriculum,课程,course quality,5,positive,zh,train
如果您在微积分方面有困难，那么您一定要参加这门课程课程。,Curriculum,课程,course general,5,positive,zh,train
"总体 来说 , 非常棒 的 体验 。",Curriculum,NULL,course general,5,positive,zh,train
第一次参加编程课程。,Curriculum,课程,course general,5,positive,zh,train
顶点项目本身令人失望，我从第 3 节课上制作自己的应用程序中学到了很多东西。,Assignments,顶点项目,assignments quality,8,negative,zh,train
但是讲师并没有简单描述它是什么，而是只是说当你心里没有明确的问题时，你会面临数据疏浚的风险。,Teaching_Skill,讲师,faculty comprehensiveness,0,negative,zh,train
在繁忙的日程中完成这些课程对我来说真的不容易，但通过这门课程，我确实对计算机语言有了一些感觉。,Curriculum,课程,course general,5,negative,zh,train
期末作业案例研究对于思考四周内涵盖的几个指标确实很有用。,Assignments,期末作业,assignments quality,8,positive,zh,train
我很喜欢这种基础与细节相结合的学习方式，以及去大型强子对撞机和托卡马克实验装置的实地考察。,Curriculum,NULL,course quality,5,positive,zh,train
我花了 2 周时间（而不是导师提到的 6 小时）才完成第二部分作业的一半，而且我要说的是，我没有学到任何有关 MongoDB 的知识。,Assignments,作业,assignments workload,8,negative,zh,train
我享受这门课程的每一分钟，并建议其他人也这样做：）这里传授的知识不仅对英语教学者而且对任何学科的任何老师都具有至关重要的价值。,Curriculum,课程,course general,5,positive,zh,train
我享受这门课程的每一分钟，并建议其他人也这样做：）这里传授的知识不仅对英语教学者而且对任何学科的任何老师都具有至关重要的价值。,Curriculum,课程,course general,5,positive,zh,train
我享受这门课程的每一分钟，并建议其他人也这样做：）这里传授的知识不仅对英语教学者而且对任何学科的任何老师都具有至关重要的价值。,Teaching_Skill,老师,faculty value,0,positive,zh,train
对于那些拥有所有这些基本知识的人来说，课程将是基础知识的重复。,Curriculum,课程,course general,5,positive,zh,train
我希望他们有更多课程与 UVA 的 PP 相关。,Teaching_Skill,课程,presentation quantity,0,negative,zh,train
我唯一的抱怨是家庭作业限制相当严格——每周只有一页游戏，这意味着你能做的事情有限——但我确实很欣赏它简化事情的事实，如果有的话，它会促使你更有创造力，超越典型的“棋盘游戏”。,Assignments,家庭作业,assignments quantity,8,negative,zh,train
对于我这样的初学者来说，这很不错当然。,Curriculum,当然,course general,5,positive,zh,train
Severance 教授 是一位非常优秀的导师，他可以让困难的事情看起来很容易。,Teaching_Skill,Severance 教授,faculty general,0,positive,zh,train
Severance 教授 是一位非常优秀的导师，他可以让困难的事情看起来很容易。,Teaching_Skill,Severance 教授,faculty comprehensiveness,0,positive,zh,train
感谢兰迪教授、西北大学和Coursera。,Teaching_Skill,兰迪教授,faculty general,0,positive,zh,train
这门课程非常棒。,Curriculum,课程,course general,5,positive,zh,train
事实上，我从来没有上传过最后提示的照片。,Curriculum,NULL,course general,5,negative,zh,train
一门有用且实用的课程，有趣且值得学习。,Curriculum,课程,course general,5,positive,zh,train
内容 很棒并且不至于让你对游戏开发者望而却步。,Materials,内容,material quality,6,positive,zh,train
内容 很棒并且不至于让你对游戏开发者望而却步。,Materials,内容,material relatability,6,positive,zh,train
对于基础知识的覆盖面不错，但是使用的一些数据，工具和方法已经过时了2 - 3年，这在快速发展的社会空间中尤其麻烦。,Curriculum,NULL,course general,5,positive,zh,train
我很感激它，因为它确实帮助我理解了引用的来龙去脉，我需要知道这些才能继续学习这门课程课程。,Curriculum,课程,course comprehensiveness,5,positive,zh,train
视频讲座 将帮助您通过测验，因为它们主要是理论和背景。,Teaching_Skill,视频讲座,presentation quality,0,positive,zh,train
视频讲座 将帮助您通过测验，因为它们主要是理论和背景。,Assignments,测验,assignments comprehensiveness,8,positive,zh,train
轻松获得五星。,Curriculum,NULL,course general,5,positive,zh,train
感谢 Coursera 和弗吉尼亚大学的每一个人，是你们让这个 MOOC 课程得以实现。,Curriculum,NULL,course general,5,positive,zh,train
我喜欢您采用的“边做边学”的方法，并且在课程期间您建立了一个很好的网站。,Curriculum,课程,course relatability,5,positive,zh,train
我一年前上过这门课，仍然记得那些病史。,Curriculum,NULL,course general,5,negative,zh,train
要学的东西并不多。,Curriculum,NULL,course general,5,neutral,zh,train
它探讨了各种各样的主题，并沿着摄影从诞生到现在的发展历程来描绘它们。,Curriculum,NULL,course quality,5,positive,zh,train
我花了相当多的钱来参加这个课程，但却非常失望，因为它只是自动运行，没有地方可以寻求解决方案、疑问或帮助。,Curriculum,课程,course value,5,negative,zh,train
我花了相当多的钱来参加这个课程，但却非常失望，因为它只是自动运行，没有地方可以寻求解决方案、疑问或帮助。,Support,NULL,faculty response,4,negative,zh,train
通过旁听课程，我可以获得我需要的所有课程材料和知识，而不必掏空我的银行账户。,Curriculum,课程,course general,5,positive,zh,train
Mathew Yee King 博士 是整个课程中我最喜欢的。,Teaching_Skill,Mathew Yee King 博士,faculty general,0,positive,zh,train
我真的很喜欢研究人员介绍他们的领域并谈论最近相关出版物的方式。,Teaching_Skill,NULL,faculty general,0,positive,zh,train
我在 吴博士的 详尽解释和指导下，学习新领域，获得了非常棒的体验。,Curriculum,NULL,course general,5,positive,zh,train
我在 吴博士的 详尽解释和指导下，学习新领域，获得了非常棒的体验。,Teaching_Skill,吴博士的,faculty comprehensiveness,0,positive,zh,train
我在 吴博士的 详尽解释和指导下，学习新领域，获得了非常棒的体验。,Teaching_Skill,吴博士的,faculty general,0,positive,zh,train
我绝对推荐任何对 Python 编程感兴趣的人考虑参加这个课程和Chuck 博士。,Recommendation,课程,course general,14,positive,zh,train
我绝对推荐任何对 Python 编程感兴趣的人考虑参加这个课程和Chuck 博士。,Teaching_Skill,Chuck 博士,faculty general,0,positive,zh,train
分享和美好当然！,Curriculum,当然,course general,5,positive,zh,train
这是一次奇妙的经历，我迫不及待地想将我学到的知识运用起来。,Curriculum,NULL,course general,5,positive,zh,train
我不知道问题出在哪里，因为我学习视频很好，但当参加测验时，我从来没有通过，所以我一遍又一遍地看视频，但结果总是一样，至于其他语言的部分，我不确定这有什么意义,Assignments,测验,assignments comprehensiveness,8,negative,zh,train
它简单且易于理解。,Curriculum,NULL,course comprehensiveness,5,positive,zh,train
学习愉快！,Curriculum,NULL,course general,5,positive,zh,train
这门课程可能对刚开始从事社交媒体职业的人有帮助，但如果你已在该领域工作，你会发现这门课程非常乏味。,Curriculum,课程,course quality,5,negative,zh,train
谢谢你让我了解了金融的基本知识，天哪。,Curriculum,NULL,course comprehensiveness,5,positive,zh,train
文学、绘画和更流行的艺术（苏格兰短裙、口头传统等）的其他方面则令人惊喜。,Teaching_Skill,NULL,presentation relatability,0,positive,zh,train
非常有用。涵盖的所有信息几乎都是常识，但人们却不注意本课程中讨论的所有小细节。好吧。我很喜欢听讲座，并且一定会将这些概念应用到我的日常生活中。谢谢,Curriculum,课程,course relatability,5,positive,zh,train
比第一阶段有所改进课程。,Curriculum,课程,course general,5,positive,zh,train
非常好内容。,Curriculum,内容,course general,5,positive,zh,train
这是一个良好的开端，比在互联网上读到的要好。,Curriculum,NULL,course general,5,positive,zh,train
此外，很多时候教授很难理解。,Teaching_Skill,教授,faculty comprehensiveness,0,negative,zh,train
谢谢丹教授！,Teaching_Skill,丹教授,faculty general,0,positive,zh,train
最后，这课程帮助我了解不同的政治理论，并大大激发了我的兴趣。,Curriculum,课程,course general,5,positive,zh,train
简直太棒了！,Curriculum,NULL,course general,5,positive,zh,train
我希望这会有所帮助。,Grading,NULL,polarity positive,9,positive,zh,train
如果您正在寻找通用 HTML课程，那么这个适合您。,Curriculum,课程,course general,5,positive,zh,train
太神奇了！,Curriculum,NULL,course general,5,positive,zh,train
另外，如果您不完全同意艺术主题呈现是现代艺术呈现方式的观点，该怎么办？,Teaching_Skill,呈现,presentation quality,0,negative,zh,train
话虽如此，他们似乎可以更好地介绍核心概念视频，为非程序员提供寻找外部研究人员的更好起点。,Teaching_Skill,视频,presentation quality,0,positive,zh,train
话虽如此，他们似乎可以更好地介绍核心概念视频，为非程序员提供寻找外部研究人员的更好起点。,Teaching_Skill,视频,presentation comprehensiveness,0,positive,zh,train
我真的觉得这门课程课程为我提供了一些宝贵的新见解，让我能够观察周围的世界和我自己。,Curriculum,课程,course general,5,positive,zh,train
我学到了很多基本的指挥技巧，这对我成为一名管弦乐队指挥的梦想至关重要。,Curriculum,NULL,course general,5,positive,zh,train
课程 很棒。,Curriculum,课程,course general,5,positive,zh,train
这很有挑战性。,Grading,NULL,polarity positive,9,positive,zh,train
绝对推荐它。,Recommendation,NULL,course general,14,positive,zh,train
Yaakov Chaikin 教授 的技术非常高超，他的 视频 非常有趣。,Teaching_Skill,Yaakov Chaikin 教授,faculty comprehensiveness,0,positive,zh,train
Yaakov Chaikin 教授 的技术非常高超，他的 视频 非常有趣。,Teaching_Skill,视频,presentation quality,0,positive,zh,train
材料 管理和组织得很好，但我却无法真正听到或理解。,Materials,材料,material quality,6,positive,zh,train
以易于理解的方式向那些具有该领域基本背景的人们介绍相关的复杂主题。,Curriculum,NULL,course comprehensiveness,5,positive,zh,train
我肯定会学到一些可以在工作中运用的东西。,Curriculum,NULL,course general,5,positive,zh,train
我真的觉得我从这门课程中学到了很多东西，我期待着实施他们的一些技巧。,Curriculum,课程,course general,5,positive,zh,train
我真的觉得我从这门课程中学到了很多东西，我期待着实施他们的一些技巧。,Curriculum,NULL,course general,5,positive,zh,train
优秀当然。,Curriculum,当然,course general,5,positive,zh,train
教授非常优秀，教学有方，讲课清晰。,Teaching_Skill,教授,faculty general,0,positive,zh,train
教授非常优秀，教学有方，讲课清晰。,Teaching_Skill,教授,faculty general,0,positive,zh,train
教授非常优秀，教学有方，讲课清晰。,Teaching_Skill,教授,faculty comprehensiveness,0,positive,zh,train
作业 也让你有机会在一些应用示例上练习这些算法。,Assignments,作业,assignments quality,8,positive,zh,train
再次感谢他的幽默感！,Teaching_Skill,NULL,faculty general,0,positive,zh,train
我获得了关于可用性（测试和实施）的新视角，并将其运用到我的网络认证实践和政策制定中。,Curriculum,NULL,course general,5,positive,zh,train
我曾经尝试过自己通过书籍和教程开始学习 Unity，但是在 4 周的学习中课程我并没有取得太大的进步。,Curriculum,课程,course general,5,negative,zh,train
一开始你需要习惯某种教学风格，但是一旦习惯了，课程就会变得非常清晰且易于理解。,Teaching_Skill,课程,presentation quality,0,positive,zh,train
一开始你需要习惯某种教学风格，但是一旦习惯了，课程就会变得非常清晰且易于理解。,Teaching_Skill,课程,presentation comprehensiveness,0,positive,zh,train
智能、随意而又精确课程将帮助您完成该语言的初始必要步骤，构建基础，在此基础上构建您的 Python 编码技能！。,Teaching_Skill,课程,presentation quality,0,positive,zh,train
智能、随意而又精确课程将帮助您完成该语言的初始必要步骤，构建基础，在此基础上构建您的 Python 编码技能！。,Teaching_Skill,课程,presentation quality,0,positive,zh,train
我学到了很多！,Curriculum,NULL,course general,5,positive,zh,train
充满错误。,Curriculum,NULL,course general,5,negative,zh,train
他经常停下来阅读笔记，对教这门课毫无热情。,Teaching_Skill,NULL,faculty general,0,negative,zh,train
他经常停下来阅读笔记，对教这门课毫无热情。,Support,NULL,faculty response,4,negative,zh,train
到了第三周的时候，我感到无聊了，似乎不可能集中注意力完成所有作业。,Assignments,作业,assignments quality,8,negative,zh,train
到了第三周的时候，我感到无聊了，似乎不可能集中注意力完成所有作业。,Curriculum,NULL,course general,5,negative,zh,train
清晰视频（为非英语人士提供字幕），紧凑的形式，学习和记忆的技巧和窍门，当我们回顾它们时，它们是如此明显，但非常有用。,Teaching_Skill,视频,presentation quality,0,positive,zh,train
清晰视频（为非英语人士提供字幕），紧凑的形式，学习和记忆的技巧和窍门，当我们回顾它们时，它们是如此明显，但非常有用。,Teaching_Skill,视频,presentation quality,0,positive,zh,train
我唯一喜欢这门课程的是问题集，做起来很有趣。,Assignments,问题集,assignments quality,8,positive,zh,train
已过时且不受支持！,Curriculum,NULL,course general,5,negative,zh,train
已过时且不受支持！,Curriculum,NULL,course general,5,negative,zh,train
真清楚老师。,Teaching_Skill,老师,faculty comprehensiveness,0,positive,zh,train
讲师 和 导师 对课程没有增加价值。,Teaching_Skill,讲师,faculty general,0,negative,zh,train
讲师 和 导师 对课程没有增加价值。,Teaching_Skill,导师,faculty general,0,negative,zh,train
对于有经验的人来说（因为这是一门高管数据科学课程，所以这个数字可能比较大），这是相当基础的。,Curriculum,NULL,course quality,5,neutral,zh,train
令人着迷当然！,Curriculum,当然,course general,5,positive,zh,train
非常好的实用机器学习实践方法。,Curriculum,NULL,course general,5,positive,zh,train
该课程的内容对于像我这样的新兴年轻科学家非常有用；但是，视频很难跟上，因为团队说话很快，而且带有很重的法国口音。,Materials,内容,material quality,6,positive,zh,train
该课程的内容对于像我这样的新兴年轻科学家非常有用；但是，视频很难跟上，因为团队说话很快，而且带有很重的法国口音。,Teaching_Skill,视频,presentation comprehensiveness,0,positive,zh,train
此外，我在大学里学了很多统计数据，而这些课程中提供的解释实际上让我对我已经知道的事情感到困惑。,Curriculum,NULL,course comprehensiveness,5,negative,zh,train
多年后，我需要提高自己的技能，我发现Coursera 上有很多我想上的课程——现在我觉得我的 MFA 就是 MFA,Curriculum,NULL,course general,5,positive,zh,train
我很喜欢在教学大纲中使用TED演讲和其他视频资源。,Materials,NULL,material quantity,6,positive,zh,train
我仍然尝试观看课程内容，但发现讲师更多地谈论他计划涵盖的内容而不是实际涵盖任何实质性内容。,Teaching_Skill,讲师,faculty relatability,0,negative,zh,train
这是一门非常棒的道菜。,Curriculum,道菜,course general,5,positive,zh,train
所以我认为必须存在更好的材料以便制作更有条理的幻灯片。,Materials,材料,material quality,6,negative,zh,train
一些论文（如期末作业）将会很有帮助。,Assignments,期末作业,assignments quantity,8,negative,zh,train
希望看到更多同行的评审（我的诗歌尚未得到任何评审）。,Support,NULL,faculty response,4,negative,zh,train
但所提出的内容和练习非常棒，是 bebop 即兴演奏最好的、最实用的方法之一,Teaching_Skill,内容和练习,presentation quality,0,positive,zh,train
我强烈推荐这个课程。,Recommendation,课程,course general,14,positive,zh,train
谢谢Zwetsloot 博士，您的课程和示例非常实用、清晰、简洁。,Teaching_Skill,Zwetsloot 博士,faculty general,0,positive,zh,train
谢谢Zwetsloot 博士，您的课程和示例非常实用、清晰、简洁。,Teaching_Skill,Zwetsloot 博士,faculty comprehensiveness,0,positive,zh,train
我只给了 4 颗星，因为有时候真的很难理解，尤其是关键词（我不是在谈论口音，而是团体和家庭的拉丁名称等）；我不得不不断检查这些字幕。,Curriculum,NULL,course quality,5,positive,zh,train
我只给了 4 颗星，因为有时候真的很难理解，尤其是关键词（我不是在谈论口音，而是团体和家庭的拉丁名称等）；我不得不不断检查这些字幕。,Curriculum,NULL,course comprehensiveness,5,neutral,zh,train
在第三周和第四周，它会变得有点不完整（好像有些工作表没有检查错误），但它绝不会浪费你的时间。,Curriculum,NULL,course quality,5,negative,zh,train
在第三周和第四周，它会变得有点不完整（好像有些工作表没有检查错误），但它绝不会浪费你的时间。,Curriculum,NULL,course general,5,positive,zh,train
既不适合完全的初学者，也不适合作为独立的课程。,Curriculum,课程,course general,5,negative,zh,train
我真的很喜欢这门课程。,Curriculum,课程,course general,5,positive,zh,train
如果该方法能够有更多的变化，例如动画、视频分析、案例研究、也许有更多的专家访客等，从长远来看它将会更好、更持久。,Teaching_Skill,NULL,presentation quality,0,neutral,zh,train
我个人很喜欢做这个课程，并期待做更多的课程。,Curriculum,课程,course general,5,positive,zh,train
讲座既有趣又内容丰富，教授又迷人又风趣。,Teaching_Skill,教授,faculty general,0,positive,zh,train
讲座既有趣又内容丰富，教授又迷人又风趣。,Grading,讲座,polarity positive,9,positive,zh,train
这是一门关于如何识别社会创业机会的很棒的课程。,Curriculum,课程,course general,5,positive,zh,train
案例研究 相关且有趣，并且 客座演讲者 也同样精彩。,Curriculum,案例研究,course relatability,5,positive,zh,train
案例研究 相关且有趣，并且 客座演讲者 也同样精彩。,Curriculum,案例研究,course quality,5,positive,zh,train
案例研究 相关且有趣，并且 客座演讲者 也同样精彩。,Teaching_Skill,客座演讲者,faculty general,0,positive,zh,train
而且，很多时候，英文字幕并不正确，我感觉是机器造成的。,Curriculum,NULL,course general,5,negative,zh,train
竖起两个大拇指！！,Curriculum,NULL,course general,5,positive,zh,train
第一周，老师讲解了《哈利波特》的整个情节，这似乎是在浪费时间。,Teaching_Skill,老师,faculty general,0,negative,zh,train
总体来说真的很棒当然。,Curriculum,当然,course general,5,positive,zh,train
这应该在课程描述中预先说清楚。,Curriculum,课程,course general,5,neutral,zh,train
喜欢讲师给出的提示。,Teaching_Skill,讲师,faculty general,0,positive,zh,train
优秀课程，了解有关恐怖主义的研究和政策、其起源以及理解它的方法。,Curriculum,课程,course general,5,positive,zh,train
