id,text,sentiment,aspect
2858,Je recommande également vivement la révision de l'algèbre linéaire.,positive,de_xuat
2859,Il m'a aidé à passer de zéro connaissance technique de l'apprentissage automatique jusqu'au point où je me sens à l'aise pour mettre en œuvre et peux réfléchir à ces implémentations.,positive,noi_chung
2860,C'était en quelque sorte une perte de temps.,negative,chuong_trinh_hoc
2861,J'aime beaucoup ce cours.,positive,noi_chung
2862,Les travaux de cours étaient assez faciles.,positive,bai_tap
2863,"Comprendre les statistiques n’est pas facile, mais caffo nous permet de les comprendre facilement. . .",positive,ky_nang_giang_day
2864,Hautement recommandé.,positive,noi_chung
2865,"Je lui donne 4 étoiles sur 5 car quelques améliorations sont nécessaires autour des délais prévus pour la semaine 3, et pour quelques bugs techniques : il faut être connecté à un navigateur pour participer au forum de discussion - je n'ai pas pu le faire fonctionner depuis mes applications iPad ou iPhone.",neutral,chuong_trinh_hoc
2865,"Je lui donne 4 étoiles sur 5 car quelques améliorations sont nécessaires autour des délais prévus pour la semaine 3, et pour quelques bugs techniques : il faut être connecté à un navigateur pour participer au forum de discussion - je n'ai pas pu le faire fonctionner depuis mes applications iPad ou iPhone.",negative,noi_chung
2866,"Si je me souviens bien, le cours original Introduction to Python Dr. Chuck cours qui a fait ses débuts il y a environ 3 à 4 ans, était divisé en deux.",positive,noi_chung
2867,Génial cours.,positive,noi_chung
2868,"Peu importe si vous faites des erreurs, le tuteur est à votre disposition et fournit le code source avant et après.",positive,ky_nang_giang_day
2869,Son style clair et simpliste de présentation de concepts complexes avec des exemples pertinents garantit que l'étudiant saisit l'essence avec facilité et navigue à travers des algorithmes complexes en toute confiance.,positive,ky_nang_giang_day
2869,Son style clair et simpliste de présentation de concepts complexes avec des exemples pertinents garantit que l'étudiant saisit l'essence avec facilité et navigue à travers des algorithmes complexes en toute confiance.,positive,kinh_nghiem
2870,Merci à Coursera et à l'Université d'État du Michigan pour cette opportunité.,positive,noi_chung
2871,"J'ai beaucoup appris dans cette spécialisation, j'ai maintenant une vision plus large de mon futur apprentissage et de ma startup.",positive,noi_chung
2872,Je recommande vivement ce cours .,positive,de_xuat
2873,Merci d'avoir fourni ce cours !,positive,noi_chung
2874,Je le recommande à tous ceux qui souhaitent commencer à apprendre Python ou la programmation en général !,positive,de_xuat
2875,"En d'autres termes, il vous apprend à écrire du code R qui fonctionne, mais ne vous apprend pas à écrire du bon code en R.",positive,chuong_trinh_hoc
2876,C'est un excellent cours pour comprendre et apprendre les principes de l'apprentissage automatique et ses méthodes et algorithmes.,positive,noi_chung
2876,C'est un excellent cours pour comprendre et apprendre les principes de l'apprentissage automatique et ses méthodes et algorithmes.,positive,chuong_trinh_hoc
2878,Merci Prof Chuck et au CTA.,positive,ky_nang_giang_day
2879,Merci beaucoup pour cela Cours.,positive,noi_chung
2880,C'est comme si la conception graphique était simplifiée.,positive,ky_nang_giang_day
2881,"Cependant, j'ai perdu beaucoup de temps à visionner des vidéos incomplètes et à essayer de compléter questionnaires couvrant du matériel qui n'était pas abordé ou seulement partiellement abordé dans les vidéos.",negative,ky_nang_giang_day
2881,"Cependant, j'ai perdu beaucoup de temps à visionner des vidéos incomplètes et à essayer de compléter questionnaires couvrant du matériel qui n'était pas abordé ou seulement partiellement abordé dans les vidéos.",negative,bai_tap
2882,Les conférenciers sont faciles à écouter.,positive,ky_nang_giang_day
2883,"Et ce serait mieux si nous pouvions voir tout le code à partir de la vidéo, mais dans la semaine 1, cours 3, certaines fonctions ont été bloquées et je ne suis pas sûr de le faire correctement moi-même.",negative,noi_chung
2884,"Vraiment bien cours, je le recommande à toute personne travaillant dans la région MENA en tant que journaliste ou homme d'affaires.",positive,de_xuat
2884,"Vraiment bien cours, je le recommande à toute personne travaillant dans la région MENA en tant que journaliste ou homme d'affaires.",positive,de_xuat
2885,J'ai vraiment beaucoup appris de ce cours cours.,positive,noi_chung
2886,Andrew prend le temps d'expliquer clairement les concepts.,neutral,ky_nang_giang_day
2887,"En fait, je n'ai jamais vécu quelque chose d'aussi génial conférence !",positive,ky_nang_giang_day
2888,J'ai beaucoup apprécié.,positive,noi_chung
2889,"Vraiment intéressant cours, j'apprécie vraiment le cours avec Dr. Chuck car il explique facilement différents concepts de programmation, ce qui rend les exercices faciles à résoudre.",positive,noi_chung
2889,"Vraiment intéressant cours, j'apprécie vraiment le cours avec Dr. Chuck car il explique facilement différents concepts de programmation, ce qui rend les exercices faciles à résoudre.",positive,ky_nang_giang_day
2889,"Vraiment intéressant cours, j'apprécie vraiment le cours avec Dr. Chuck car il explique facilement différents concepts de programmation, ce qui rend les exercices faciles à résoudre.",positive,ky_nang_giang_day
2889,"Vraiment intéressant cours, j'apprécie vraiment le cours avec Dr. Chuck car il explique facilement différents concepts de programmation, ce qui rend les exercices faciles à résoudre.",positive,ky_nang_giang_day
2890,"J'ai adoré la façon dont les différents sujets sont expliqués, j'aime les graphiques, les vidéos, les quizz - tout !",positive,chuong_trinh_hoc
2890,"J'ai adoré la façon dont les différents sujets sont expliqués, j'aime les graphiques, les vidéos, les quizz - tout !",positive,ky_nang_giang_day
2890,"J'ai adoré la façon dont les différents sujets sont expliqués, j'aime les graphiques, les vidéos, les quizz - tout !",positive,bai_tap
2891,J'aime le professeur et les conversations sont de bonnes pratiques d'écoute.,positive,ky_nang_giang_day
2892,Les devoirs ont été très instructifs et bien expliqués par le personnel dans le Forum de discussion. Un grand merci au personnel et à l'Université du Michigan pour le cours.,positive,bai_tap
2892,Les devoirs ont été très instructifs et bien expliqués par le personnel dans le Forum de discussion. Un grand merci au personnel et à l'Université du Michigan pour le cours.,positive,ky_nang_giang_day
2892,Les devoirs ont été très instructifs et bien expliqués par le personnel dans le Forum de discussion. Un grand merci au personnel et à l'Université du Michigan pour le cours.,positive,hanh_vi
2893,Je suis extrêmement insatisfait et j'aurais aimé ne pas avoir payé pour cette spécialisation.,negative,noi_chung
2894,Je le recommande vivement.,positive,de_xuat
2895,"C'était même hors de propos par rapport à mon domaine d'études, mais le professeur Murayama l'a rendu si facile à comprendre comme si j'avais étudié ce sujet toute ma vie.",positive,ky_nang_giang_day
2896,"Très compétent professeur, mais facile et agréable à suivre.",positive,ky_nang_giang_day
2896,"Très compétent professeur, mais facile et agréable à suivre.",positive,ky_nang_giang_day
2897,répétitif. long. trop académique. termes inutiles.,negative,bai_tap
2897,répétitif. long. trop académique. termes inutiles.,negative,bai_tap
2898,Cela change vraiment la vie cours !,positive,noi_chung
2899,Ce cours a deux grands projets.,positive,chuong_trinh_hoc
2900,"Si vous avez des difficultés avec le calcul, vous devriez absolument suivre ce cours cours.",positive,noi_chung
2901,"Dans l'ensemble, une expérience formidable.",positive,noi_chung
2902,Première fois que je prends un cours de programmation .,positive,noi_chung
2903,"Ce n'était pas vraiment facile pour moi de terminer ces cours dans les horaires chargés, mais j'ai trouvé un certain feeling sur le langage informatique grâce à ce cours.",negative,noi_chung
2904,L'étude de cas devoir final a certainement été utile pour réfléchir à plusieurs des mesures couvertes au cours des quatre semaines.,positive,bai_tap
2905,"J'apprécie le mélange de bases et de détails, ainsi que les excursions sur le terrain au LHC et dans un tokamac.",positive,chuong_trinh_hoc
2906,Il m'a fallu 2 semaines (et non 6 heures comme le mentionne le tuteur) pour terminer la moitié de la seconde devoir et je suis sur le point de dire que je n'ai rien appris sur MongoDB.,negative,bai_tap
2907,J'ai apprécié chaque minute du cours et je recommande aux autres de faire de même :) Les connaissances transmises ici sont d'une valeur primordiale non seulement pour ceux qui enseignent l'anglais mais aussi pour tout enseignant  de n'importe quelle matière.,positive,de_xuat
2907,J'ai apprécié chaque minute du cours et je recommande aux autres de faire de même :) Les connaissances transmises ici sont d'une valeur primordiale non seulement pour ceux qui enseignent l'anglais mais aussi pour tout enseignant  de n'importe quelle matière.,positive,de_xuat
2907,J'ai apprécié chaque minute du cours et je recommande aux autres de faire de même :) Les connaissances transmises ici sont d'une valeur primordiale non seulement pour ceux qui enseignent l'anglais mais aussi pour tout enseignant  de n'importe quelle matière.,positive,ky_nang_giang_day
2908,"Pour ceux qui ont les connaissances essentielles de tout cela, le cours serait une répétition des bases.",positive,noi_chung
2909,J'aurais aimé qu'ils aient plus de cours liés au PP de l'UVA.,negative,ky_nang_giang_day
2910,"Mon seul reproche est que le devoirs est assez restrictif (un seul jeu d'une page par semaine, ce qui signifie qu'il n'y a pas grand-chose que vous puissiez faire) mais j'apprécie le fait que cela simplifie les choses et, si quoi que ce soit, cela vous pousse à être encore plus créatif, au-delà du «jeu de société» typique.",negative,bai_tap
2911,Bon cours pour les débutants comme moi.,positive,noi_chung
2912,Prof. Severance est un très bon instructeur qui fait paraître les choses difficiles faciles.,positive,ky_nang_giang_day
2912,Prof. Severance est un très bon instructeur qui fait paraître les choses difficiles faciles.,positive,ky_nang_giang_day
2913,"Merci, Professeur Randy, Université Northwester et Coursera.",positive,ky_nang_giang_day
2914,Le cours est excellent .,positive,noi_chung
2915,"En l'état actuel des choses, je n'ai jamais réussi à télécharger les photos pour le message final.",negative,noi_chung
2916,Un cours utile et pratique qui était amusant et intéressant à faire.,positive,noi_chung
2917,Le contenu est excellent et il ne s'étend pas au point de vous effrayer et de vous faire fuir.,positive,cung_cap_tai_lieu
2917,Le contenu est excellent et il ne s'étend pas au point de vous effrayer et de vous faire fuir.,positive,cung_cap_tai_lieu
2918,"Couverture décente des bases, mais certaines données, outils et approches utilisés sont obsolètes de 2 à 3 ans, ce qui est particulièrement gênant dans un espace social en évolution rapide.",positive,noi_chung
2919,"Je l'ai apprécié car cela m'a vraiment aidé à comprendre les tenants et aboutissants des citations, ce que j'avais besoin de savoir pour continuer avec ce cours .",positive,chuong_trinh_hoc
2920,"Les cours vidéo vous aideront à réussir les quiz, car ils sont principalement théoriques et contextuels.",positive,ky_nang_giang_day
2920,"Les cours vidéo vous aideront à réussir les quiz, car ils sont principalement théoriques et contextuels.",positive,bai_tap
2921,Un cinq étoiles facile.,positive,noi_chung
2922,Merci à tous ceux qui travaillent chez Coursera et à l'Université de Virginie et qui ont rendu ce MOOC possible.,positive,noi_chung
2923,J'aime la méthode « apprendre en faisant » adoptée et pendant le cours vous avez construit un bon site Web.,positive,chuong_trinh_hoc
2924,J'ai suivi ce cours il y a plus d'un an et je me souviens encore des études de cas.,negative,noi_chung
2925,Ce n'est pas grand chose à apprendre.,neutral,noi_chung
2926,Il ouvre une grande variété de sujets et les retrace tout au long de l'évolution de la photographie depuis ses tout débuts jusqu'à aujourd'hui.,positive,chuong_trinh_hoc
2927,"J'ai payé une somme décente pour assister à ce cours cours et je suis très déçu qu'il soit simplement géré en pilote automatique sans aucun endroit où aller pour obtenir une résolution, des questions ou de l'aide.",negative,chuong_trinh_hoc
2927,"J'ai payé une somme décente pour assister à ce cours cours et je suis très déçu qu'il soit simplement géré en pilote automatique sans aucun endroit où aller pour obtenir une résolution, des questions ou de l'aide.",negative,hanh_vi
2928,L'audit du cours  m'a donné accès à tout le matériel et à toutes les connaissances du cours dont j'avais besoin sans avoir à vider mon compte bancaire.,positive,noi_chung
2929,Dr. Mathew Yee King est mon préféré de tout ce cours.,positive,ky_nang_giang_day
2930,J'aime beaucoup la façon dont les chercheurs présentent leur domaine et parlent des publications récentes qui y sont liées.,positive,ky_nang_giang_day
2931,Je recommande vivement à toute personne intéressée par la programmation Python d'envisager de suivre ce cours avec Dr Chuck.,positive,de_xuat
2931,Je recommande vivement à toute personne intéressée par la programmation Python d'envisager de suivre ce cours avec Dr Chuck.,positive,ky_nang_giang_day
2932,Partage et sympa cours !,positive,noi_chung
2933,Ce fut une expérience fantastique et j’ai hâte de mettre en pratique ce que j’ai appris.,positive,noi_chung
2934,Je ne sais pas quel est le problème car j'étudie bien les vidéos et quand il s'agit de passer quiz je ne réussis jamais donc je regarde les vidéos encore et encore mais c'est toujours le même résultat la partie des autres langues je ne sais pas à quoi ça sert,negative,bai_tap
2935,C'est simple et facile à comprendre.,positive,chuong_trinh_hoc
2936,Bon apprentissage !,positive,noi_chung
2937,"Ce cours peut être utile aux personnes qui débutent en tant que professionnels des médias sociaux, mais si vous travaillez déjà dans ce domaine, vous trouverez ce cours incroyablement ennuyeux.",negative,chuong_trinh_hoc
2938,"Merci de m'avoir fait comprendre les bases de la finance, OMG.",positive,chuong_trinh_hoc
2939,"Les autres aspects de la littérature, de la peinture et des arts plus populaires (kilts, traditions orales, etc.) ont été une belle surprise.",positive,ky_nang_giang_day
2940,"très utile. toutes les informations abordées relèvent à peu près du bon sens, et pourtant les gens ne prêtent pas attention à toutes les petites choses abordées dans ce cours. eh bien. j'ai eu du plaisir à écouter les conférences et j'appliquerai certainement les concepts à ma routine quotidienne. merci",positive,chuong_trinh_hoc
2941,Amélioration par rapport au premier cours.,positive,noi_chung
2942,Très bien contenu.,positive,noi_chung
2943,"C'est un bon début, mieux que d'en lire quelque part sur Internet.",positive,noi_chung
2944,"De plus, le professeur est souvent difficile à comprendre.",negative,ky_nang_giang_day
2945,Merci Prof. Dan !,positive,ky_nang_giang_day
2946,"Finalement, ce cours m'a aidé à avoir une idée des différentes théories politiques et a beaucoup plus suscité mon intérêt.",positive,noi_chung
2948,J'espère que cela sera utile.,positive,noi_chung
2949,"Si vous recherchez un cours HTML général Cours, ceci est pour vous.",positive,noi_chung
2951,Et que faire si vous n'êtes pas totalement d'accord avec l'IDÉE selon laquelle la thématique la présentation de l'art est la manière dont l'art moderne doit être présenté.,negative,ky_nang_giang_day
2952,"Cela étant dit, il semble qu'ils auraient pu faire un bien meilleur travail dans la vidéo introduction des concepts de base qui auraient donné aux non-programmeurs un meilleur point de départ pour rechercher des chercheurs extérieurs.",positive,ky_nang_giang_day
2952,"Cela étant dit, il semble qu'ils auraient pu faire un bien meilleur travail dans la vidéo introduction des concepts de base qui auraient donné aux non-programmeurs un meilleur point de départ pour rechercher des chercheurs extérieurs.",positive,ky_nang_giang_day
2953,Je sens vraiment que ce cours m'a donné de nouvelles perspectives précieuses avec lesquelles voir le monde qui m'entoure et moi-même.,positive,noi_chung
2954,J'ai appris beaucoup de compétences de base en direction d'orchestre qui sont fondamentales pour mon rêve de devenir chef d'orchestre.,positive,noi_chung
2955,Les cours sont super .,positive,noi_chung
2956,C'était un défi.,positive,noi_chung
2957,Je le recommande sans hésiter.,positive,de_xuat
2958,Prof. Yaakov Chaikin est très compétent et rend ses vidéos amusantes à regarder.,positive,ky_nang_giang_day
2958,Prof. Yaakov Chaikin est très compétent et rend ses vidéos amusantes à regarder.,positive,ky_nang_giang_day
2959,Le matériel est bien géré et organisé mais je ne suis pas capable d'entendre ou de comprendre vraiment.,positive,cung_cap_tai_lieu
2960,Sujets complexes abordés de manière compréhensible pour ceux qui ont une formation de base dans ce domaine.,positive,chuong_trinh_hoc
2961,J'en retire certainement des choses que je peux mettre à profit dans mon travail.,positive,noi_chung
2962,J'ai vraiment l'impression d'avoir beaucoup appris de ce cours et j'ai hâte de mettre en œuvre certaines de leurs techniques.,positive,noi_chung
2962,J'ai vraiment l'impression d'avoir beaucoup appris de ce cours et j'ai hâte de mettre en œuvre certaines de leurs techniques.,positive,noi_chung
2963,Excellent cours .,positive,noi_chung
2964,"Le Professeur est excellent, didactique et explique les cours avec clarté.",positive,ky_nang_giang_day
2964,"Le Professeur est excellent, didactique et explique les cours avec clarté.",positive,ky_nang_giang_day
2964,"Le Professeur est excellent, didactique et explique les cours avec clarté.",positive,ky_nang_giang_day
2965,L'exercice devoir vous donne également l'occasion de mettre en pratique ces algorithmes sur quelques exemples d'application.,positive,bai_tap
2966,Encore un grand merci pour son côté humoristique !,positive,ky_nang_giang_day
2967,J'ai acquis une nouvelle perspective sur la convivialité (tests et mise en œuvre) que j'utiliserai dans mes pratiques d'authentification réseau et dans le développement de mes politiques.,positive,noi_chung
2968,"J'ai essayé de commencer avec Unity à partir de livres et de tutoriels par moi-même, mais je n'ai jamais avancé aussi loin au cours des 4 semaines de ce cours cours.",negative,noi_chung
2969,"Il y a un certain style d'enseignement auquel vous devez vous habituer au début, mais une fois terminé, les 2 leçons deviennent très claires et faciles à suivre.",positive,ky_nang_giang_day
2969,"Il y a un certain style d'enseignement auquel vous devez vous habituer au début, mais une fois terminé, les 2 leçons deviennent très claires et faciles à suivre.",positive,ky_nang_giang_day
2970,"Intelligent, décontracté et pourtant précis leçons vous aidera à franchir les premières étapes nécessaires dans la langue, en construisant une base fondamentale où vous construirez vos compétences en codage Python ! .",positive,ky_nang_giang_day
2970,"Intelligent, décontracté et pourtant précis leçons vous aidera à franchir les premières étapes nécessaires dans la langue, en construisant une base fondamentale où vous construirez vos compétences en codage Python ! .",positive,ky_nang_giang_day
2972,Plein d'erreurs.,negative,noi_chung
2973,Il s'arrête souvent pour lire ces notes et n'a aucun enthousiasme à enseigner ce cours.,negative,ky_nang_giang_day
2973,Il s'arrête souvent pour lire ces notes et n'a aucun enthousiasme à enseigner ce cours.,negative,hanh_vi
2974,Je me suis ennuyé au moment où je suis arrivé à la semaine 3 et il semble impossible de rester concentré et de tout terminer devoirs.,negative,bai_tap
2974,Je me suis ennuyé au moment où je suis arrivé à la semaine 3 et il semble impossible de rester concentré et de tout terminer devoirs.,negative,noi_chung
2975,"Clair vidéos (sous-titré pour les non anglophones), sous une forme compacte, des trucs et astuces pour l'apprentissage et la mémoire qui sont si évidents finalement là où on les regarde en arrière, mais tellement utiles.",positive,ky_nang_giang_day
2975,"Clair vidéos (sous-titré pour les non anglophones), sous une forme compacte, des trucs et astuces pour l'apprentissage et la mémoire qui sont si évidents finalement là où on les regarde en arrière, mais tellement utiles.",positive,ky_nang_giang_day
2976,"La seule chose que j'ai aimé dans ce cours, ce sont les séries de problèmes, qui étaient intéressantes à faire.",positive,bai_tap
2977,Obsolète et non pris en charge !,negative,noi_chung
2977,Obsolète et non pris en charge !,negative,noi_chung
2978,Vraiment clair professeur.,positive,ky_nang_giang_day
2979,Instructeur et mentors n'ont pas ajouté de valeur au cours.,negative,ky_nang_giang_day
2979,Instructeur et mentors n'ont pas ajouté de valeur au cours.,negative,ky_nang_giang_day
2980,Pour les personnes expérimentées - probablement un bon nombre puisqu'il s'agit d'un cours de science des données pour cadres - c'était assez basique.,neutral,chuong_trinh_hoc
2981,Fascinant cours !,positive,noi_chung
2982,Très bonne approche pratique de l'apprentissage automatique pratique.,positive,noi_chung
2983,"Le contenu du cours est extrêmement utile pour les jeunes scientifiques émergents comme moi ; cependant, les vidéos étaient très difficiles à suivre car l'équipe parle vite et avec un accent français très fort.",positive,cung_cap_tai_lieu
2983,"Le contenu du cours est extrêmement utile pour les jeunes scientifiques émergents comme moi ; cependant, les vidéos étaient très difficiles à suivre car l'équipe parle vite et avec un accent français très fort.",positive,ky_nang_giang_day
2984,"De plus, j'ai appris beaucoup de ces statistiques à l'université et les explications fournies dans ces leçons m'ont en fait embrouillé sur des choses que je connaissais déjà.",negative,chuong_trinh_hoc
2985,"Des années plus tard, j'ai eu besoin d'améliorer mes compétences et j'ai découvert que Coursera proposait de nombreux cours que je souhaitais suivre - et maintenant, j'ai l'impression que mon MFA est un MFA",positive,noi_chung
2986,J’ai apprécié le fait que des conférences TED et d’autres sources vidéo aient été utilisées dans le programme.,positive,cung_cap_tai_lieu
2987,C'était un très bon cours.,positive,noi_chung
2988,je pense donc qu'il doit exister de meilleurs matériaux pour des diapositives plus organisées.,negative,cung_cap_tai_lieu
2989,Un document comme devoir final serait utile.,negative,bai_tap
2990,J'aimerais voir plus de critiques de pairs (je n'en ai pas encore reçu sur mes poèmes).,negative,hanh_vi
2991,"Mais le contenu et les exercices proposés sont excellents, une des meilleures approches et sans fioritures de l'improvisation bebop",positive,ky_nang_giang_day
2992,Je recommande vivement ce cours .,positive,de_xuat
2993,"Merci Dr . Zwetsloot, vos leçons et exemples étaient : pratiques, clairs et précis.",positive,ky_nang_giang_day
2993,"Merci Dr . Zwetsloot, vos leçons et exemples étaient : pratiques, clairs et précis.",positive,ky_nang_giang_day
2994,"Je n'ai donné que 4 étoiles car parfois c'est vraiment difficile à comprendre, surtout les mots clés (je ne parle pas de l'accent mais des noms latins de groupe et de famille, etc.) ; j'ai dû constamment vérifier les sous-titres pour ceux-ci.",positive,chuong_trinh_hoc
2994,"Je n'ai donné que 4 étoiles car parfois c'est vraiment difficile à comprendre, surtout les mots clés (je ne parle pas de l'accent mais des noms latins de groupe et de famille, etc.) ; j'ai dû constamment vérifier les sous-titres pour ceux-ci.",neutral,chuong_trinh_hoc
2995,"Cela devient un peu irrégulier dans les semaines 3 et 4 (il semble que certaines feuilles de travail n'aient pas été vérifiées pour les erreurs), mais cela ne vous fait jamais perdre de temps.",negative,chuong_trinh_hoc
2995,"Cela devient un peu irrégulier dans les semaines 3 et 4 (il semble que certaines feuilles de travail n'aient pas été vérifiées pour les erreurs), mais cela ne vous fait jamais perdre de temps.",positive,noi_chung
2996,Ne convient ni aux débutants absolus ni en tant que cours autonome cours.,negative,noi_chung
2997,J'ai vraiment apprécié ce cours.,positive,noi_chung
2998,"Si seulement la méthode avait eu un tout petit peu plus de variation, comme des animations, des analyses vidéo, des études de cas, peut-être plus de visiteurs experts, etc., elle aurait été encore meilleure et plus durable à long terme.",neutral,ky_nang_giang_day
2999,J'ai personnellement aimé faire ce cours et j'ai hâte d'en faire d'autres cours.,positive,noi_chung
3000,"Les conférences sont divertissantes et instructives, et le professeur est charmant et drôle.",positive,ky_nang_giang_day
3000,"Les conférences sont divertissantes et instructives, et le professeur est charmant et drôle.",positive,noi_chung
3001,C'est un excellent cours pour une introduction à l'identification des opportunités d'entrepreneuriat social.,positive,noi_chung
3002,"Les études de cas étaient pertinentes et intéressantes, et les conférenciers invités étaient également bons.",positive,chuong_trinh_hoc
3002,"Les études de cas étaient pertinentes et intéressantes, et les conférenciers invités étaient également bons.",positive,chuong_trinh_hoc
3002,"Les études de cas étaient pertinentes et intéressantes, et les conférenciers invités étaient également bons.",positive,ky_nang_giang_day
3003,"De plus, souvent, les sous-titres anglais ne sont pas corrects, j'ai le sentiment que c'est la machine qui l'a fait.",negative,noi_chung
3004,Deux pouces vers le haut !!,positive,noi_chung
3005,"La première semaine, le professeur a parcouru toute l'intrigue d'Harry Potter, ce qui semblait être une perte de temps.",negative,ky_nang_giang_day
3006,Vraiment super cours dans tous les sens du terme.,positive,noi_chung
3007,Cela devrait être précisé dès le début dans la description du cours.,neutral,noi_chung
3008,J'adore les invites données par l'instructeur.,positive,ky_nang_giang_day
3009,"Excellent cours pour comprendre les études et les politiques sur le terrorisme, ses origines et les moyens de le comprendre.",positive,noi_chung
3010,"Certes, avec un manuel gratuit pour une ancienne version, il s'agit d'un problème mineur jusqu'à présent dans la série.",positive,noi_chung
3011,"Le sujet est intéressant, le cours contenu est présenté clairement et les conférences sont instructives.",positive,noi_chung
3011,"Le sujet est intéressant, le cours contenu est présenté clairement et les conférences sont instructives.",positive,ky_nang_giang_day
3011,"Le sujet est intéressant, le cours contenu est présenté clairement et les conférences sont instructives.",positive,ky_nang_giang_day
3012,"Pour moi, cela m'a montré que les entreprises se ressemblent plus qu'on ne le pense.",positive,noi_chung
3013,La majorité de la classe ne faisait que copier le livre de Stokes.,negative,noi_chung
3014,J'aime beaucoup la façon dont chaque vidéo est un regard approfondi sur un exemple spécifique et qu'il vous indique ce qu'il faut ignorer et quand.,positive,ky_nang_giang_day
