id,text,sentiment,aspect
1938,"Le doy 4 estrellas de 5 porque necesita algunas mejoras cerca de las fechas límite esperadas en la semana 3, y por algunos errores técnicos: uno debe iniciar sesión en un navegador para participar en el foro de discusión; no pude hacerlo funcionar desde mis aplicaciones de iPad o iPhone.",neutral,chuong_trinh_hoc
1938,"Le doy 4 estrellas de 5 porque necesita algunas mejoras cerca de las fechas límite esperadas en la semana 3, y por algunos errores técnicos: uno debe iniciar sesión en un navegador para participar en el foro de discusión; no pude hacerlo funcionar desde mis aplicaciones de iPad o iPhone.",negative,noi_chung
1939,"Según recuerdo, el curso original Introducción a Python del Dr. Chuck curso, que se lanzó hace unos 3 o 4 años, se dividió en dos.",positive,noi_chung
1940,Impresionante curso.,positive,noi_chung
1941,"No importa si comete errores, el tutor está a su lado y le proporciona el código fuente antes y después.",positive,ky_nang_giang_day
1942,Su estilo claro y simplista de presentación de conceptos complejos con ejemplos adecuados garantiza que el estudiante capte la esencia con facilidad y navegue a través de algoritmos complejos con confianza.,positive,ky_nang_giang_day
1942,Su estilo claro y simplista de presentación de conceptos complejos con ejemplos adecuados garantiza que el estudiante capte la esencia con facilidad y navegue a través de algoritmos complejos con confianza.,positive,kinh_nghiem
1943,Gracias a Coursera y a la Universidad Estatal de Michigan por la oportunidad.,positive,noi_chung
1944,Aprendí mucho en esta especialización y ahora tengo una visión más grande para mi aprendizaje futuro y para mi startup.,positive,noi_chung
1945,Recomiendo mucho este curso.,positive,de_xuat
1946,¡Gracias por proporcionar este curso!,positive,noi_chung
1947,¡Se lo recomiendo a todos aquellos que quieran empezar a aprender Python o programación en general!,positive,de_xuat
1948,"En otras palabras, te enseña cómo escribir código R que funcione, pero no te enseña cómo escribir buen código en R.",positive,chuong_trinh_hoc
1949,Es un excelente curso para comprender y aprender los principios del aprendizaje automático y sus métodos y algoritmos.,positive,noi_chung
1949,Es un excelente curso para comprender y aprender los principios del aprendizaje automático y sus métodos y algoritmos.,positive,chuong_trinh_hoc
1950,¡DOS PULGARES ARRIBA!,positive,chuong_trinh_hoc
1951,Gracias Profesor Chuck y CTA.,positive,ky_nang_giang_day
1952,Muchas gracias por este Curso.,positive,noi_chung
1953,Es como si el diseño gráfico se hubiera hecho fácil.,positive,ky_nang_giang_day
1954,"Sin embargo, perdí mucho tiempo viendo videos incompletos y tratando de completar cuestionarios cubriendo material que no fue abordado o solo parcialmente abordado en los videos.",negative,ky_nang_giang_day
1954,"Sin embargo, perdí mucho tiempo viendo videos incompletos y tratando de completar cuestionarios cubriendo material que no fue abordado o solo parcialmente abordado en los videos.",negative,bai_tap
1955,Los profesores son fáciles de escuchar.,positive,ky_nang_giang_day
1956,"Y sería mejor si pudiéramos ver todo el código del video, pero en la semana 1, lección 3, algunas funciones se bloquearon y no estoy seguro de si lo hago bien yo solo.",negative,noi_chung
1957,"Realmente bueno curso, lo recomiendo a cualquiera que trabaje en la región MENA como periodista o persona de negocios.",positive,de_xuat
1957,"Realmente bueno curso, lo recomiendo a cualquiera que trabaje en la región MENA como periodista o persona de negocios.",positive,de_xuat
1958,Realmente aprendí mucho de este curso.,positive,noi_chung
1959,Andrew se toma el tiempo para explicar claramente los conceptos.,neutral,ky_nang_giang_day
1960,"De hecho, ¡nunca he experimentado algo tan asombroso! conferencia",positive,ky_nang_giang_day
1961,"Realmente interesante curso, realmente disfruto la clase con Dr. Chuck porque hace una explicación fácil de diferentes conceptos en programación que hace que los ejercicios sean fáciles de resolver.",positive,noi_chung
1961,"Realmente interesante curso, realmente disfruto la clase con Dr. Chuck porque hace una explicación fácil de diferentes conceptos en programación que hace que los ejercicios sean fáciles de resolver.",positive,ky_nang_giang_day
1961,"Realmente interesante curso, realmente disfruto la clase con Dr. Chuck porque hace una explicación fácil de diferentes conceptos en programación que hace que los ejercicios sean fáciles de resolver.",positive,ky_nang_giang_day
1961,"Realmente interesante curso, realmente disfruto la clase con Dr. Chuck porque hace una explicación fácil de diferentes conceptos en programación que hace que los ejercicios sean fáciles de resolver.",positive,ky_nang_giang_day
1962,"Me encantó la forma en que se explican los diferentes temas, me gustan los gráficos, los videos, los cuestionarios - ¡todo!",positive,chuong_trinh_hoc
1962,"Me encantó la forma en que se explican los diferentes temas, me gustan los gráficos, los videos, los cuestionarios - ¡todo!",positive,ky_nang_giang_day
1962,"Me encantó la forma en que se explican los diferentes temas, me gustan los gráficos, los videos, los cuestionarios - ¡todo!",positive,bai_tap
1963,Me gusta el profesor y las conversaciones son una buena práctica de escucha.,positive,ky_nang_giang_day
1964,Las tareas fueron muy instructivas y bien explicadas por el personal en el Foro de discusión. Muchas gracias a el personal y a la Universidad de Michigan por el curso.,positive,bai_tap
1964,Las tareas fueron muy instructivas y bien explicadas por el personal en el Foro de discusión. Muchas gracias a el personal y a la Universidad de Michigan por el curso.,positive,ky_nang_giang_day
1964,Las tareas fueron muy instructivas y bien explicadas por el personal en el Foro de discusión. Muchas gracias a el personal y a la Universidad de Michigan por el curso.,positive,hanh_vi
1965,Estoy extremadamente insatisfecho y desearía no haber pagado por esta especialización.,negative,noi_chung
1966,Lo recomiendo mucho.,positive,de_xuat
1967,"Incluso era irrelevante para mi campo de estudio, pero el profesor Murayama lo hizo tan fácil de entender como si hubiera estado estudiando este tema toda mi vida.",positive,ky_nang_giang_day
1968,"Muy bien informado profesor, pero fácil y agradable de seguir.",positive,ky_nang_giang_day
1968,"Muy bien informado profesor, pero fácil y agradable de seguir.",positive,ky_nang_giang_day
1970,¡Realmente está cambiando la vida curso!,positive,noi_chung
1971,Este curso tiene dos grandes proyectos.,positive,chuong_trinh_hoc
1972,"Si tienes dificultades con el cálculo, definitivamente deberías tomar este curso 1.",positive,noi_chung
1973,"En general, una gran experiencia.",positive,noi_chung
1974,Primera vez tomando un curso de programación curso.,positive,noi_chung
1975,"El proyecto final en sí fue decepcionante, aprendí mucho más haciendo mi propia aplicación en la clase n.° 3.",negative,bai_tap
1976,"Pero el instructor no dio una breve descripción de lo que es, en lugar de eso, simplemente continúa diciendo que cuando no tienes una pregunta clara en tu mente, corres el riesgo de dragar datos.",negative,ky_nang_giang_day
1977,Realmente no fue fácil para mí terminar estos curso en mis apretados horarios pero encontré algo de sentimiento sobre el lenguaje de la computadora a través de este curso.,negative,noi_chung
1978,El estudio de caso tarea final fue definitivamente útil para pensar en varias de las métricas cubiertas durante las cuatro semanas.,positive,bai_tap
1979,"Estoy disfrutando de la mezcla de conceptos básicos y detalles, además de las excursiones al LHC y un tokamac.",positive,chuong_trinh_hoc
1980,Me tomó 2 semanas (no 6 horas como menciona el tutor) completar la mitad de la segunda tarea y estoy a punto de decir que no aprendí nada sobre MongoDB.,negative,bai_tap
1981,Disfruté cada minuto del curso y recomiendo a otros que hagan lo mismo : ) El conocimiento que se transmite aquí es de suma importancia no solo para quienes enseñan inglés sino también para cualquier profesor de cualquier materia.,positive,de_xuat
1981,Disfruté cada minuto del curso y recomiendo a otros que hagan lo mismo : ) El conocimiento que se transmite aquí es de suma importancia no solo para quienes enseñan inglés sino también para cualquier profesor de cualquier materia.,positive,de_xuat
1981,Disfruté cada minuto del curso y recomiendo a otros que hagan lo mismo : ) El conocimiento que se transmite aquí es de suma importancia no solo para quienes enseñan inglés sino también para cualquier profesor de cualquier materia.,positive,ky_nang_giang_day
1982,"Para aquellos que tienen el conocimiento esencial de todo eso, el curso sería una repetición de lo básico.",positive,noi_chung
1983,Desearía que tuvieran más clases relacionadas con PP de UVA.,negative,ky_nang_giang_day
1984,"Mi única queja es que la tarea es bastante restrictiva (solo un juego de una página por semana, lo que significa que solo puedes hacer lo que quieras), pero aprecio el hecho de que simplifica las cosas y, en todo caso, te impulsa a ser aún más creativo, más allá del típico ""juego de mesa"".",negative,bai_tap
1985,Bueno curso para principiantes como yo.,positive,noi_chung
1986,Prof. Severance es un muy buen instructor que hace que las cosas difíciles parezcan fáciles.,positive,ky_nang_giang_day
1986,Prof. Severance es un muy buen instructor que hace que las cosas difíciles parezcan fáciles.,positive,ky_nang_giang_day
1987,"Gracias, Profesor Randy, Universidad Northwester y Coursera.",positive,ky_nang_giang_day
1988,El curso es excelente.,positive,noi_chung
1989,"Tal como están las cosas, nunca pude subir las fotografías para el mensaje final.",negative,noi_chung
1990,Un curso útil y práctico curso que fue divertido e interesante de hacer.,positive,noi_chung
1991,El contenido es genial y no se extiende demasiado hasta el punto de asustarte y hacer que te desanimes a desarrollar el juego.,positive,cung_cap_tai_lieu
1991,El contenido es genial y no se extiende demasiado hasta el punto de asustarte y hacer que te desanimes a desarrollar el juego.,positive,cung_cap_tai_lieu
1992,"Cobertura decente de los aspectos básicos, pero algunos de los datos, herramientas y enfoques utilizados están desactualizados entre dos y tres años, lo que resulta particularmente problemático en el cambiante espacio social.",positive,noi_chung
1993,"Lo aprecié porque realmente me ayudó a comprender los detalles de las citas, lo cual necesitaba saber para continuar con este curso.",positive,chuong_trinh_hoc
1994,"Las videoconferencias te ayudarán a aprobar los exámenes, ya que son principalmente teoría y antecedentes.",positive,ky_nang_giang_day
1994,"Las videoconferencias te ayudarán a aprobar los exámenes, ya que son principalmente teoría y antecedentes.",positive,bai_tap
1995,Cinco estrellas fáciles.,positive,noi_chung
1996,"Gracias a todos los que trabajan en Coursera y en la Universidad de Virginia, quienes hicieron posible este MOOC.",positive,noi_chung
1997,"Me gusta el método de ""aprender haciendo"" adoptado y durante el curso construiste un buen sitio web.",positive,chuong_trinh_hoc
1998,Tomé esta clase hace más de un año y todavía puedo recordar las historias de los casos.,negative,noi_chung
1999,No hay mucho que aprender,neutral,noi_chung
2000,Abre una gran variedad de temas y los traza a lo largo de la evolución de la fotografía desde sus inicios hasta hoy.,positive,chuong_trinh_hoc
2001,"Pagué una cantidad decente de dinero para asistir a este curso y estoy muy decepcionado de que simplemente se ejecuta en piloto automático sin ningún lugar a donde ir para obtener resoluciones, preguntas o ayuda.",negative,chuong_trinh_hoc
2001,"Pagué una cantidad decente de dinero para asistir a este curso y estoy muy decepcionado de que simplemente se ejecuta en piloto automático sin ningún lugar a donde ir para obtener resoluciones, preguntas o ayuda.",negative,hanh_vi
2002,Auditar el curso me dio acceso a todo el material y conocimiento del curso  que necesitaba sin tener que vaciar mi cuenta bancaria.,positive,noi_chung
2003,Dr. Mathew Yee King es mi favorito de todo este curso.,positive,ky_nang_giang_day
2004,Me gusta mucho la forma en que los investigadores presentan su área y hablan de las publicaciones recientes relacionadas.,positive,ky_nang_giang_day
2005,He tenido una gran experiencia aprendiendo una nueva área de estudio con el tutorial bien explicado y bien guiado del Dr. Ng.,positive,noi_chung
2005,He tenido una gran experiencia aprendiendo una nueva área de estudio con el tutorial bien explicado y bien guiado del Dr. Ng.,positive,ky_nang_giang_day
2005,He tenido una gran experiencia aprendiendo una nueva área de estudio con el tutorial bien explicado y bien guiado del Dr. Ng.,positive,ky_nang_giang_day
2006,Definitivamente recomiendo a cualquiera que esté interesado en la programación en Python que considere tomar este curso con Dr Chuck.,positive,de_xuat
2006,Definitivamente recomiendo a cualquiera que esté interesado en la programación en Python que considere tomar este curso con Dr Chuck.,positive,ky_nang_giang_day
2007,¡Compartir y agradable curso!,positive,noi_chung
2008,Ha sido una experiencia fantástica y no puedo esperar para poner en práctica lo que he aprendido.,positive,noi_chung
2009,"No sé cuál es el problema, ya que estudio bien los videos y cuando llega el momento de tomar examen nunca apruebo, así que miro los videos una y otra vez, pero siempre obtengo el mismo resultado. En cuanto a los otros idiomas, no estoy seguro de cuál es el punto de esto.",negative,bai_tap
2010,Es simple y fácil de entender.,positive,chuong_trinh_hoc
2011,"Este curso puede ser útil para personas que recién comienzan como profesionales de las redes sociales, pero si ya estás trabajando en este campo, encontrarás este curso increíblemente aburrido.",negative,chuong_trinh_hoc
2012,"Gracias por hacerme entender los conceptos básicos de las finanzas, Dios mío.",positive,chuong_trinh_hoc
2013,"Los demás aspectos de la literatura, la pintura y las artes más populares (faldas escocesas, tradiciones orales, etc.) fueron una agradable sorpresa.",positive,ky_nang_giang_day
2014,"Muy útil. Toda la información que se cubre es más o menos de sentido común, y sin embargo, la gente no presta atención a todas las pequeñas cosas que se discuten en este curso. Bueno, me divertí escuchando las conferencias y definitivamente aplicaré los conceptos a mi rutina diaria. Gracias.",positive,chuong_trinh_hoc
2015,Mejora respecto al primero curso.,positive,noi_chung
2016,Muy bueno contenido.,positive,noi_chung
2017,"Es un comienzo sólido, mejor que leerlo en algún lugar de Internet.",positive,noi_chung
2018,"Además, el profesor es difícil de entender la mayor parte del tiempo.",negative,ky_nang_giang_day
2019,¡Gracias Prof. Dan !,positive,ky_nang_giang_day
2020,"Finalmente, este curso me ayudó a tener una idea de diferentes teorías políticas y aumentó mucho más mi interés.",positive,noi_chung
2021,¡Simplemente increíble!,positive,noi_chung
2022,Espero que esto sea útil.,positive,noi_chung
2023,Si buscas un curso general sobre HTML esto es para ti.,positive,noi_chung
2024,¡Es increíble!,positive,noi_chung
2025,"Además, ¿qué pasa si no estás totalmente de acuerdo con la IDEA de que la temática presentación del arte es la forma en que el arte moderno tiene que ser presentado?",negative,ky_nang_giang_day
2026,"Dicho esto, parece que podrían haber hecho un trabajo mucho mejor en el video al presentar conceptos centrales que habrían brindado a los no programadores un mejor punto de partida para buscar investigadores externos.",positive,ky_nang_giang_day
2026,"Dicho esto, parece que podrían haber hecho un trabajo mucho mejor en el video al presentar conceptos centrales que habrían brindado a los no programadores un mejor punto de partida para buscar investigadores externos.",positive,ky_nang_giang_day
2027,Realmente siento que este curso me ha proporcionado algunas nuevas perspectivas valiosas con las que ver el mundo que me rodea y a mí mismo.,positive,noi_chung
2028,Aprendí muchas habilidades básicas de dirección que son fundamentales para mi sueño de ser director de orquesta.,positive,noi_chung
2029,Los cursos son geniales.,positive,noi_chung
2030,Fue un desafío .,positive,noi_chung
2031,Lo recomiendo seguro.,positive,de_xuat
2032,El profesor Yaakov Chaikin es muy hábil y hace que sus videos sean divertidos de ver.,positive,ky_nang_giang_day
2032,El profesor Yaakov Chaikin es muy hábil y hace que sus videos sean divertidos de ver.,positive,ky_nang_giang_day
2033,El material está bien administrado y organizado pero no puedo escuchar ni comprender realmente.,positive,cung_cap_tai_lieu
2034,Temas complejos relacionados de una manera comprensible para aquellos que tienen algunos conocimientos básicos en esta área.,positive,chuong_trinh_hoc
2035,"Definitivamente, me llevo algunas cosas que puedo poner en práctica en mi trabajo.",positive,noi_chung
2036,Realmente siento que he aprendido mucho de este curso y espero implementar algunas de sus técnicas.,positive,noi_chung
2036,Realmente siento que he aprendido mucho de este curso y espero implementar algunas de sus técnicas.,positive,noi_chung
2037,Excelente curso.,positive,noi_chung
2038,"El Profesor es excelente, didáctico y explica las lecciones con claridad.",positive,ky_nang_giang_day
2038,"El Profesor es excelente, didáctico y explica las lecciones con claridad.",positive,ky_nang_giang_day
2038,"El Profesor es excelente, didáctico y explica las lecciones con claridad.",positive,ky_nang_giang_day
2039,La tarea también le brinda la oportunidad de practicar estos algoritmos en algún ejemplo de aplicación.,positive,bai_tap
2040,¡Otro gran agradecimiento por su gran humor!,positive,ky_nang_giang_day
2041,Obtuve una nueva perspectiva sobre usabilidad (pruebas e implementación) que emplearé en mis prácticas de autenticación de red y desarrollo de políticas.,positive,noi_chung
2042,"He intentado empezar con Unity a partir de libros y tutoriales por mi cuenta, pero nunca llegué tan lejos en las 4 semanas de este curso.",negative,noi_chung
2043,"Hay un cierto estilo de enseñanza al que debes acostumbrarte al principio, pero cuando lo haces, lecciones se vuelven muy claras y fáciles de seguir.",positive,ky_nang_giang_day
2043,"Hay un cierto estilo de enseñanza al que debes acostumbrarte al principio, pero cuando lo haces, lecciones se vuelven muy claras y fáciles de seguir.",positive,ky_nang_giang_day
2044,"Inteligente, casual y a la vez preciso lecciones te ayudará a recorrer los pasos iniciales necesarios en el lenguaje, construyendo una base fundamental donde construirás tus habilidades de codificación en Python.",positive,ky_nang_giang_day
2044,"Inteligente, casual y a la vez preciso lecciones te ayudará a recorrer los pasos iniciales necesarios en el lenguaje, construyendo una base fundamental donde construirás tus habilidades de codificación en Python.",positive,ky_nang_giang_day
2045,Lleno de errores .,negative,noi_chung
2046,Se detiene a menudo para leer estas notas y no tiene ningún entusiasmo en enseñar esta clase.,negative,ky_nang_giang_day
2046,Se detiene a menudo para leer estas notas y no tiene ningún entusiasmo en enseñar esta clase.,negative,hanh_vi
2047,Me aburrí cuando llegué a la semana 3 y parece imposible mantenerme concentrado y completar todo tareas.,negative,bai_tap
2047,Me aburrí cuando llegué a la semana 3 y parece imposible mantenerme concentrado y completar todo tareas.,negative,noi_chung
2048,"Claro videos (subtitulado para personas que no hablan inglés), en una forma compacta, consejos y trucos para el aprendizaje y la memoria que son tan obvios finalmente cuando los miramos en retrospectiva, pero tan útiles.",positive,ky_nang_giang_day
2048,"Claro videos (subtitulado para personas que no hablan inglés), en una forma compacta, consejos y trucos para el aprendizaje y la memoria que son tan obvios finalmente cuando los miramos en retrospectiva, pero tan útiles.",positive,ky_nang_giang_day
2049,"Lo único que me gustó de este curso fueron los conjuntos de problemas, que fueron interesantes de hacer.",positive,bai_tap
2050,¡Obsoleto y sin soporte!,negative,noi_chung
2050,¡Obsoleto y sin soporte!,negative,noi_chung
2051,Muy claro profesor.,positive,ky_nang_giang_day
2052,Instructor y mentores no agregaron valor al curso.,negative,ky_nang_giang_day
2052,Instructor y mentores no agregaron valor al curso.,negative,ky_nang_giang_day
2053,"Para las personas con experiencia (probablemente una buena cantidad, ya que este es un curso de ciencia de datos para ejecutivos), fue bastante básico.",neutral,chuong_trinh_hoc
2055,Muy buen enfoque práctico para el aprendizaje automático.,positive,noi_chung
2056,"El contenido del curso es extremadamente útil para jóvenes científicos emergentes como yo; sin embargo, los videos fueron muy difíciles de seguir porque el equipo habla rápido y con un acento francés muy fuerte.",positive,cung_cap_tai_lieu
2056,"El contenido del curso es extremadamente útil para jóvenes científicos emergentes como yo; sin embargo, los videos fueron muy difíciles de seguir porque el equipo habla rápido y con un acento francés muy fuerte.",positive,ky_nang_giang_day
2057,"Además, aprendí muchas de estas estadísticas en la universidad y las explicaciones proporcionadas en estas lecciones en realidad me confundieron acerca de cosas que ya sé.",negative,chuong_trinh_hoc
2058,"Años después, necesitaba mejorar mis habilidades y descubrí que Coursera tenía muchas de las clases que quería tomar, y ahora siento que mi MFA es un MFA.",positive,noi_chung
2059,Me gustó el hecho de que se utilizaran charlas TED y otras fuentes de vídeo en el programa de estudios.,positive,cung_cap_tai_lieu
2060,"Aún así intenté ver el contenido del curso, pero encontré que el instructor hablaba más sobre lo que planeaba cubrir en lugar de cubrir realmente algo sustancial.",negative,kinh_nghiem
2061,Fue un curso muy agradable.,positive,noi_chung
2062,Así que creo que deben existir mejores materiales para diapositivas más organizadas.,negative,cung_cap_tai_lieu
2063,Sería útil algún trabajo como tarea final.,negative,bai_tap
2064,Me encantaría ver más revisiones por pares (aún no he recibido ninguna sobre mis poemas).,negative,hanh_vi
2065,"Pero el contenido y los ejercicios propuestos son geniales, uno de los mejores y más sensatos enfoques para la improvisación bebop.",positive,ky_nang_giang_day
2066,Recomiendo mucho este curso.,positive,de_xuat
2067,"Gracias Dr. Zwetsloot, sus lecciones y ejemplos fueron: prácticos, nítidos y claros.",positive,ky_nang_giang_day
2067,"Gracias Dr. Zwetsloot, sus lecciones y ejemplos fueron: prácticos, nítidos y claros.",positive,ky_nang_giang_day
2068,"Sólo le di 4 estrellas porque a veces es muy difícil de entender, especialmente las palabras clave (no me refiero al acento sino a los nombres latinos del grupo y de la familia, etc.); tuve que revisar constantemente los subtítulos para esto.",positive,chuong_trinh_hoc
2068,"Sólo le di 4 estrellas porque a veces es muy difícil de entender, especialmente las palabras clave (no me refiero al acento sino a los nombres latinos del grupo y de la familia, etc.); tuve que revisar constantemente los subtítulos para esto.",neutral,chuong_trinh_hoc
2069,"Se vuelve un poco irregular en las semanas 3 y 4 (parece que algunas de las hojas de trabajo no fueron revisadas para detectar errores), pero nunca es una pérdida de tiempo.",negative,chuong_trinh_hoc
2069,"Se vuelve un poco irregular en las semanas 3 y 4 (parece que algunas de las hojas de trabajo no fueron revisadas para detectar errores), pero nunca es una pérdida de tiempo.",positive,noi_chung
2070,No es adecuado para principiantes absolutos ni tampoco como curso independiente curso.,negative,noi_chung
2072,"Si el método hubiera tenido un poco más de variación, como animaciones, análisis de vídeo, estudios de casos, tal vez más visitantes expertos, etc., habría sido incluso mejor y más duradero a largo plazo.",neutral,ky_nang_giang_day
2073,Personalmente disfruté hacer este curso y espero hacer más curso.,positive,noi_chung
2074,"Las conferencias son entretenidas e informativas, y el profesor es encantador y divertido.",positive,ky_nang_giang_day
2074,"Las conferencias son entretenidas e informativas, y el profesor es encantador y divertido.",positive,noi_chung
2075,Es un excelente curso de introducción sobre cómo identificar oportunidades de emprendimiento social.,positive,noi_chung
2076,"Los estudios de caso fueron relevantes e interesantes, y los oradores invitados también fueron buenos.",positive,chuong_trinh_hoc
2076,"Los estudios de caso fueron relevantes e interesantes, y los oradores invitados también fueron buenos.",positive,chuong_trinh_hoc
2076,"Los estudios de caso fueron relevantes e interesantes, y los oradores invitados también fueron buenos.",positive,ky_nang_giang_day
2077,"Además, muchas veces los subtítulos en inglés no son correctos, tengo la sensación de que la máquina lo ha hecho.",negative,noi_chung
2078,¡¡¡Dos pulgares arriba!!!,positive,noi_chung
2079,"La primera semana, el profesor repasó toda la trama de Harry Potter, lo cual parecía una pérdida de tiempo.",negative,ky_nang_giang_day
2080,Realmente genial curso en todos los aspectos.,positive,noi_chung
2081,Esto debería quedar claro desde el principio en la descripción del curso.,neutral,noi_chung
2082,Me encantan las indicaciones dadas por el instructor.,positive,ky_nang_giang_day
2083,"Excelente curso para comprender los estudios y políticas sobre el terrorismo, sus orígenes y las formas de entenderlo.",positive,noi_chung
2084,"Es cierto que, con un libro de texto gratuito para una versión anterior, este es un problema menor hasta ahora en la serie.",positive,noi_chung
2085,bueno curso.,positive,noi_chung
2086,"El tema es interesante, el curso contenido está presentado claramente y las conferencias son informativas.",positive,noi_chung
2086,"El tema es interesante, el curso contenido está presentado claramente y las conferencias son informativas.",positive,ky_nang_giang_day
2086,"El tema es interesante, el curso contenido está presentado claramente y las conferencias son informativas.",positive,ky_nang_giang_day
2087,"Para mí, me demostró que las empresas son más parecidas de lo que pensamos.",positive,noi_chung
2088,La mayoría de la clase era simplemente una copia del libro de Stokes.,negative,noi_chung
2089,Realmente me gusta cómo cada video es una mirada en profundidad a un ejemplo específico y que te dice qué ignorar y cuándo.,positive,ky_nang_giang_day
2090,Creo que el curso debería agregar un video para explicar más en detalle algunos conceptos como variables. Muchos de mis problemas surgieron de profundas dudas que tenía sobre esto. Tal vez explicar las variables en el hardware y las variables como indicadores.,neutral,ky_nang_giang_day
