id,text,sentiment,aspect
58,"Statistiken zu verstehen ist nicht einfach, aber caffo macht es uns leicht, sie zu verstehen …",positive,ky_nang_giang_day
59,Sehr empfehlenswert.,positive,de_xuat
60,"Ich gebe 4 von 5 Sternen, weil im Hinblick auf die voraussichtlichen Abgabetermine in Woche 3 noch einige Verbesserungen nötig waren und es ein paar technische Bugs gab: Um am Diskussionsforum teilzunehmen, muss man in einem Browser angemeldet sein – ich habe es über meine iPad- oder iPhone-Apps nicht zum Laufen gebracht.",neutral,chuong_trinh_hoc
60,"Ich gebe 4 von 5 Sternen, weil im Hinblick auf die voraussichtlichen Abgabetermine in Woche 3 noch einige Verbesserungen nötig waren und es ein paar technische Bugs gab: Um am Diskussionsforum teilzunehmen, muss man in einem Browser angemeldet sein – ich habe es über meine iPad- oder iPhone-Apps nicht zum Laufen gebracht.",negative,noi_chung
61,"Soweit ich mich erinnere, war die ursprüngliche Einführung in Python von Dr. Chuck Kurs, die vor etwa 3 bis 4 Jahren herauskam, in zwei Teile aufgeteilt.",positive,noi_chung
62,Genial Kurs.,positive,noi_chung
63,"Es macht nichts, wenn Sie Fehler machen, der Tutor steht Ihnen zur Seite und stellt den Quellcode vor und nach der Fehlersuche bereit.",positive,ky_nang_giang_day
64,"Sein klarer und einfacher Vermittlungsstil komplexer Konzepte mit passenden Beispielen stellt sicher, dass die Studierenden das Wesentliche mühelos erfassen und sich sicher durch komplexe Algorithmen navigieren.",positive,ky_nang_giang_day
64,"Sein klarer und einfacher Vermittlungsstil komplexer Konzepte mit passenden Beispielen stellt sicher, dass die Studierenden das Wesentliche mühelos erfassen und sich sicher durch komplexe Algorithmen navigieren.",positive,kinh_nghiem
65,Vielen Dank an Coursera und die Michigan State University für diese Gelegenheit.,positive,noi_chung
66,Ich habe in dieser Spezialisierung viel gelernt und habe jetzt eine größere Vision für meine zukünftige Ausbildung und für mein Startup.,positive,noi_chung
67,Ich kann diesen Kurs wärmstens empfehlen.,positive,de_xuat
68,Vielen Dank für die Bereitstellung dieses Kurses!,positive,noi_chung
69,"Empfehlenswert für alle, die Python oder Programmieren im Allgemeinen lernen möchten!",positive,de_xuat
70,"Mit anderen Worten: Sie lernen, wie Sie funktionierenden R-Code schreiben, lernen aber nicht, wie Sie guten Code in R schreiben.",positive,chuong_trinh_hoc
71,"Es ist ein großartiger Kurs, um die Prinzipien des maschinellen Lernens und seiner Methoden und Algorithmen zu verstehen und zu lernen.",positive,noi_chung
71,"Es ist ein großartiger Kurs, um die Prinzipien des maschinellen Lernens und seiner Methoden und Algorithmen zu verstehen und zu lernen.",positive,chuong_trinh_hoc
72,ZWEI DAUMEN HOCH!,positive,chuong_trinh_hoc
73,Danke Prof. Chuck und CTAs.,positive,ky_nang_giang_day
74,Vielen Dank für diesen Kurs.,positive,noi_chung
75,"Es ist, als wäre Grafikdesign leicht gemacht.",positive,ky_nang_giang_day
76,"Ich habe jedoch viel Zeit mit dem Ansehen unvollständiger Videos und dem Versuch verloren, Tests zu Stoff zu absolvieren, der in den Videos nicht oder nur teilweise behandelt wurde.",negative,ky_nang_giang_day
76,"Ich habe jedoch viel Zeit mit dem Ansehen unvollständiger Videos und dem Versuch verloren, Tests zu Stoff zu absolvieren, der in den Videos nicht oder nur teilweise behandelt wurde.",negative,bai_tap
77,Dozenten sind gut zuhörbar.,positive,ky_nang_giang_day
78,"Und es wäre besser, wenn wir den gesamten Code im Video sehen könnten. In Woche 1, Vorlesung 3, waren jedoch einige Funktionen blockiert und ich bin nicht sicher, ob ich es alleine richtig mache.",negative,noi_chung
79,"Wirklich gut Kurs, ich empfehle ihn jedem, der in der MENA-Region als Journalist oder Geschäftsmann arbeitet.",positive,de_xuat
79,"Wirklich gut Kurs, ich empfehle ihn jedem, der in der MENA-Region als Journalist oder Geschäftsmann arbeitet.",positive,de_xuat
80,Ich habe aus diesem Kurs wirklich viel mitgenommen.,positive,noi_chung
81,"Andrew nimmt sich die Zeit, die Konzepte klar zu erklären.",neutral,ky_nang_giang_day
82,Tatsächlich habe ich noch nie so etwas Großartiges erlebt Vorlesung!,positive,ky_nang_giang_day
83,Ich habe es sehr genossen.,positive,noi_chung
84,"Wirklich interessant Kurs, mir hat der Unterricht mit Dr. Chuck wirklich Spaß gemacht, weil er verschiedene Konzepte der Programmierung leicht erklärt, sodass die Übungen leicht zu lösen sind.",positive,noi_chung
84,"Wirklich interessant Kurs, mir hat der Unterricht mit Dr. Chuck wirklich Spaß gemacht, weil er verschiedene Konzepte der Programmierung leicht erklärt, sodass die Übungen leicht zu lösen sind.",positive,ky_nang_giang_day
84,"Wirklich interessant Kurs, mir hat der Unterricht mit Dr. Chuck wirklich Spaß gemacht, weil er verschiedene Konzepte der Programmierung leicht erklärt, sodass die Übungen leicht zu lösen sind.",positive,ky_nang_giang_day
84,"Wirklich interessant Kurs, mir hat der Unterricht mit Dr. Chuck wirklich Spaß gemacht, weil er verschiedene Konzepte der Programmierung leicht erklärt, sodass die Übungen leicht zu lösen sind.",positive,ky_nang_giang_day
85,"Mir gefiel die Art und Weise, wie die verschiedenen Themen erklärt werden, mir gefallen die Grafiken, die Videos, die Quizze – alles!",positive,chuong_trinh_hoc
85,"Mir gefiel die Art und Weise, wie die verschiedenen Themen erklärt werden, mir gefallen die Grafiken, die Videos, die Quizze – alles!",positive,ky_nang_giang_day
85,"Mir gefiel die Art und Weise, wie die verschiedenen Themen erklärt werden, mir gefallen die Grafiken, die Videos, die Quizze – alles!",positive,bai_tap
86,Ich mag den Lehrer und die Gespräche sind eine gute Übung zum Zuhören.,positive,ky_nang_giang_day
87,Aufgaben waren sehr lehrreich und wurden von Mitarbeitern im Diskussionsforum gut erklärt. Vielen Dank an die Mitarbeiter und an die Universität von Michigan für den Kurs.,positive,bai_tap
87,Aufgaben waren sehr lehrreich und wurden von Mitarbeitern im Diskussionsforum gut erklärt. Vielen Dank an die Mitarbeiter und an die Universität von Michigan für den Kurs.,positive,ky_nang_giang_day
87,Aufgaben waren sehr lehrreich und wurden von Mitarbeitern im Diskussionsforum gut erklärt. Vielen Dank an die Mitarbeiter und an die Universität von Michigan für den Kurs.,positive,hanh_vi
88,"Ich bin äußerst unzufrieden und wünschte, ich hätte für diese Spezialisierung nicht bezahlt.",negative,noi_chung
89,Ich empfehle es sehr.,positive,de_xuat
90,"Es hatte sogar für mein Studienfach keine Bedeutung, aber Professor Murayama machte es so leicht verständlich, als hätte ich dieses Fach schon mein ganzes Leben lang studiert.",positive,ky_nang_giang_day
91,"Sehr kenntnisreich Professor, aber dennoch einfach und angenehm zu folgen.",positive,ky_nang_giang_day
91,"Sehr kenntnisreich Professor, aber dennoch einfach und angenehm zu folgen.",positive,ky_nang_giang_day
92,repetitiv. lang. zu akademisch. unnötige Begriffe.,negative,bai_tap
92,repetitiv. lang. zu akademisch. unnötige Begriffe.,negative,bai_tap
93,Es verändert wirklich das Leben Kurs!,positive,noi_chung
94,Dieser Kurs hat zwei großartige Projekte.,positive,chuong_trinh_hoc
95,"Wenn Sie Probleme mit der Infinitesimalrechnung haben, sollten Sie unbedingt diesen Kurs belegen.",positive,noi_chung
96,Insgesamt eine tolle Erfahrung.,positive,noi_chung
97,Zum ersten Mal an einem Programmierkurs teilnehmen Kurs.,positive,noi_chung
98,"Das Abschlussprojekt selbst war enttäuschend, ich habe viel mehr gelernt, als ich in Kurs Nr. 3 meine eigene App erstellt habe.",negative,bai_tap
99,"Aber der Dozent hat keine kurze Beschreibung gegeben, worum es sich handelt, sondern nur darüber geredet, dass man Gefahr läuft, Daten zu manipulieren, wenn man keine klare Frage im Kopf hat.",negative,ky_nang_giang_day
100,"Es war für mich nicht wirklich einfach, diese Kurse bei meinem vollen Terminkalender zu beenden, aber ich habe durch diesen Kurs ein gewisses Gefühl für die Computersprache bekommen.",negative,noi_chung
101,"Die Fallstudie Abschlussaufgabe war auf jeden Fall hilfreich, um über einige der in den vier Wochen behandelten Kennzahlen nachzudenken.",positive,bai_tap
102,Mir gefällt die Mischung aus Grundlagen und Details sowie die Exkursionen zum LHC und einem Tokamak.,positive,chuong_trinh_hoc
103,"Ich habe 2 Wochen (nicht 6 Stunden, wie der Tutor sagt) gebraucht, um die Hälfte der zweiten Aufgabe zu erledigen, und ich muss gleich sagen, dass ich nichts über MongoDB gelernt habe.",negative,bai_tap
104,"Ich habe jede Minute des Kurses genossen und empfehle anderen, das Gleiche zu tun : ) Das hier vermittelte Wissen ist nicht nur für Englischlehrer, sondern auch für Lehrer jedes beliebigen Fachs von größtem Wert.",positive,de_xuat
104,"Ich habe jede Minute des Kurses genossen und empfehle anderen, das Gleiche zu tun : ) Das hier vermittelte Wissen ist nicht nur für Englischlehrer, sondern auch für Lehrer jedes beliebigen Fachs von größtem Wert.",positive,de_xuat
104,"Ich habe jede Minute des Kurses genossen und empfehle anderen, das Gleiche zu tun : ) Das hier vermittelte Wissen ist nicht nur für Englischlehrer, sondern auch für Lehrer jedes beliebigen Fachs von größtem Wert.",positive,ky_nang_giang_day
105,"Für diejenigen, die über die wesentlichen Kenntnisse in all dem verfügen, wäre der Kurs eine Wiederholung der Grundlagen.",positive,noi_chung
106,"Ich wünschte, sie hätten mehr Kurse zu PP von UVA.",negative,ky_nang_giang_day
107,"Meine einzige Beschwerde ist, dass die Hausaufgaben ziemlich restriktiv sind (nur ein Seitenspiel pro Woche, was bedeutet, dass man nicht alles machen kann), aber ich schätze die Tatsache, dass es die Dinge vereinfacht und einen eher dazu anregt, noch kreativer zu sein, über das typische „Brettspiel“ hinaus.",negative,bai_tap
108,Gut Kurs für Anfänger wie mich.,positive,noi_chung
109,"Prof. Severance ist ein sehr guter Dozent, der schwierige Dinge einfach aussehen lässt.",positive,ky_nang_giang_day
109,"Prof. Severance ist ein sehr guter Dozent, der schwierige Dinge einfach aussehen lässt.",positive,ky_nang_giang_day
110,"Vielen Dank, Professor Randy, Northwester University und Coursera.",positive,ky_nang_giang_day
111,Der Kurs ist ausgezeichnet.,positive,noi_chung
112,"Tatsächlich bin ich nie dazu gekommen, die Fotos für die letzte Eingabeaufforderung hochzuladen.",negative,noi_chung
113,"Ein nützlicher und praktischer Kurs, der Spaß gemacht hat und interessant war.",positive,noi_chung
114,"Der Inhalt ist großartig und nicht so überladen, dass er Sie von der Spieleentwicklung abschreckt.",positive,cung_cap_tai_lieu
114,"Der Inhalt ist großartig und nicht so überladen, dass er Sie von der Spieleentwicklung abschreckt.",positive,cung_cap_tai_lieu
115,"Gute Abdeckung der Grundlagen, aber einige der verwendeten Daten, Werkzeuge und Ansätze sind zwei bis drei Jahre veraltet, was im schnelllebigen sozialen Umfeld besonders problematisch ist.",positive,noi_chung
116,"Ich habe es geschätzt, weil es mir wirklich geholfen hat, die Feinheiten des Zitierens zu verstehen, die ich wissen musste, um mit diesem Kurs weitermachen zu können.",positive,chuong_trinh_hoc
117,"Die Videovorlesungen werden Ihnen beim Bestehen der Tests helfen, da diese in erster Linie Theorie und Hintergrund enthalten.",positive,ky_nang_giang_day
117,"Die Videovorlesungen werden Ihnen beim Bestehen der Tests helfen, da diese in erster Linie Theorie und Hintergrund enthalten.",positive,bai_tap
118,Einfache fünf Sterne.,positive,noi_chung
119,"Vielen Dank an alle bei Coursera und der University of Virginia, die diesen MOOC ermöglicht haben.",positive,noi_chung
120,Mir gefällt die angewandte Methode „Learning by Doing“ und während des Kurses haben Sie eine gute Website erstellt.,positive,chuong_trinh_hoc
121,Ich habe diesen Kurs vor über einem Jahr besucht und kann mich noch immer an die Fallgeschichten erinnern.,negative,noi_chung
122,Es ist nicht allzu viel zu lernen.,neutral,noi_chung
123,Es beleuchtet eine große Bandbreite an Themen und zeichnet diese entlang der Entwicklung der Fotografie von ihren Anfängen bis heute nach.,positive,chuong_trinh_hoc
124,"Ich habe eine ordentliche Summe Geld bezahlt, um an diesem Kurs teilzunehmen, und bin sehr enttäuscht, dass er einfach auf Autopilot läuft und es keinen Ort gibt, an den man sich wenden kann, um eine Lösung zu finden, Fragen zu stellen oder Hilfe zu erhalten.",negative,chuong_trinh_hoc
124,"Ich habe eine ordentliche Summe Geld bezahlt, um an diesem Kurs teilzunehmen, und bin sehr enttäuscht, dass er einfach auf Autopilot läuft und es keinen Ort gibt, an den man sich wenden kann, um eine Lösung zu finden, Fragen zu stellen oder Hilfe zu erhalten.",negative,hanh_vi
125,"Durch die Teilnahme am Kurs als Gasthörer erhielt ich Zugriff auf alle  Kurs Materialien und Kenntnisse, die ich benötigte, ohne mein Bankkonto leeren zu müssen.",positive,noi_chung
126,Dr. Mathew Yee King ist mein Favorit in diesem Kurs.,positive,ky_nang_giang_day
127,"Mir gefällt die Art und Weise, wie die Forscher ihr Fachgebiet vorstellen und über aktuelle Veröffentlichungen dazu sprechen, sehr gut.",positive,ky_nang_giang_day
128,"Für mich war es eine tolle Erfahrung, mit Dr. Ngs gut erklärten und angeleiteten Tutorial ein neues Studiengebiet zu erlernen.",positive,noi_chung
128,"Für mich war es eine tolle Erfahrung, mit Dr. Ngs gut erklärten und angeleiteten Tutorial ein neues Studiengebiet zu erlernen.",positive,ky_nang_giang_day
128,"Für mich war es eine tolle Erfahrung, mit Dr. Ngs gut erklärten und angeleiteten Tutorial ein neues Studiengebiet zu erlernen.",positive,ky_nang_giang_day
129,"Ich empfehle jedem, der sich für die Python-Programmierung interessiert, unbedingt, diesen Kurs mit Dr. Chuck zu belegen.",positive,de_xuat
129,"Ich empfehle jedem, der sich für die Python-Programmierung interessiert, unbedingt, diesen Kurs mit Dr. Chuck zu belegen.",positive,ky_nang_giang_day
130,Teilen und nett natürlich!,positive,noi_chung
131,"Es war eine fantastische Erfahrung und ich kann es kaum erwarten, das Gelernte anzuwenden.",positive,noi_chung
132,"Ich weiß nicht, wo das Problem liegt, da ich die Videos gut lerne und wenn es darum geht, Quiz zu machen, bestehe ich nie, also schaue ich mir die Videos immer wieder an, aber es ist immer das gleiche Ergebnis. Bei anderen Sprachen bin ich mir nicht sicher, was der Sinn davon ist",negative,bai_tap
133,Es ist einfach und leicht zu verstehen.,positive,chuong_trinh_hoc
134,Viel Spaß beim Lernen!,positive,noi_chung
135,"Dieser Kurs kann für Anfänger als Social-Media-Profis hilfreich sein, wenn Sie jedoch bereits in diesem Bereich arbeiten, werden Sie diesen Kurs unglaublich langweilig finden.",negative,chuong_trinh_hoc
136,"Danke, dass Sie mir die Grundlagen der Finanzwelt beigebracht haben, OMG.",positive,chuong_trinh_hoc
137,"Die anderen Aspekte der Literatur, Malerei und der populäreren Künste (Kilts, mündliche Überlieferungen usw.) waren eine schöne Überraschung.",positive,ky_nang_giang_day
138,"sehr nützlich. Alle behandelten Informationen sind im Grunde gesunder Menschenverstand, und dennoch achten die Leute nicht auf all die kleinen Dinge, die in diesem Kurs besprochen werden. Nun ja. Ich hatte Spaß beim Zuhören der Vorlesungen und werde die Konzepte definitiv in meinem Alltag anwenden. Danke.",positive,chuong_trinh_hoc
139,Verbesserung gegenüber dem ersten Kurs.,positive,noi_chung
140,Sehr gut Inhalt.,positive,noi_chung
141,"Das ist ein guter Anfang, besser, als irgendwo im Internet darüber zu lesen.",positive,noi_chung
142,Darüber hinaus ist der Professor oft schwer zu verstehen.,negative,ky_nang_giang_day
143,Danke Prof. Dan!,positive,ky_nang_giang_day
144,"Schließlich hat mir dieser Kurs geholfen, ein Gefühl für verschiedene politische Theorien zu bekommen und mein Interesse deutlich zu steigern.",positive,noi_chung
145,Einfach unglaublich!,positive,noi_chung
146,"Ich hoffe, das wird hilfreich sein.",positive,noi_chung
147,"Wenn Sie einen allgemeinen HTML-Kurs Kurs suchen, ist dieser das Richtige für Sie.",positive,noi_chung
148,Es ist unglaublich!,positive,noi_chung
149,"Und was ist, wenn Sie der IDEE nicht völlig zustimmen, dass moderne Kunst thematisch Präsentation präsentiert werden muss?",negative,ky_nang_giang_day
150,"Dennoch scheint es, dass sie im Video die Kernkonzepte viel besser hätten vorstellen können, um Nicht-Programmierern eine bessere Ausgangsbasis für die Suche nach externen Forschern zu bieten.",positive,ky_nang_giang_day
150,"Dennoch scheint es, dass sie im Video die Kernkonzepte viel besser hätten vorstellen können, um Nicht-Programmierern eine bessere Ausgangsbasis für die Suche nach externen Forschern zu bieten.",positive,ky_nang_giang_day
151,"Ich habe wirklich das Gefühl, dass mir dieser Kurs einige wertvolle neue Erkenntnisse gebracht hat, mit denen ich die Welt um mich herum und mich selbst sehen kann.",positive,noi_chung
152,"Ich habe viele grundlegende Dirigierfähigkeiten erlernt, die für meinen Traum, Orchesterdirigent zu werden, von grundlegender Bedeutung sind.",positive,noi_chung
153,Die Kurse sind super.,positive,noi_chung
154,Es war eine Herausforderung.,positive,noi_chung
155,Ich kann es auf jeden Fall empfehlen.,positive,de_xuat
156,"Prof. Yaakov Chaikin ist sehr kompetent und sorgt dafür, dass seine Videos unterhaltsam sind.",positive,ky_nang_giang_day
156,"Prof. Yaakov Chaikin ist sehr kompetent und sorgt dafür, dass seine Videos unterhaltsam sind.",positive,ky_nang_giang_day
157,"Das Material ist gut verwaltet und organisiert, aber ich kann nicht wirklich hören oder verstehen.",positive,cung_cap_tai_lieu
158,"Komplexe Themen werden auf verständliche Weise für diejenigen vermittelt, die über grundlegende Kenntnisse auf diesem Gebiet verfügen.",positive,chuong_trinh_hoc
159,"Ich nehme auf jeden Fall einige Dinge mit, die ich in meiner Arbeit anwenden kann.",positive,noi_chung
160,"Ich habe wirklich das Gefühl, dass ich in diesem Kurs viel gelernt habe und freue mich darauf, einige ihrer Techniken umzusetzen.",positive,noi_chung
160,"Ich habe wirklich das Gefühl, dass ich in diesem Kurs viel gelernt habe und freue mich darauf, einige ihrer Techniken umzusetzen.",positive,noi_chung
161,Ausgezeichnet Kurs.,positive,noi_chung
162,"Der Professor ist ausgezeichnet, didaktisch und erklärt den Unterricht klar und deutlich.",positive,ky_nang_giang_day
162,"Der Professor ist ausgezeichnet, didaktisch und erklärt den Unterricht klar und deutlich.",positive,ky_nang_giang_day
162,"Der Professor ist ausgezeichnet, didaktisch und erklärt den Unterricht klar und deutlich.",positive,ky_nang_giang_day
163,"Die Aufgabe gibt Ihnen auch die Möglichkeit, diese Algorithmen anhand einiger Anwendungsbeispiele zu üben.",positive,bai_tap
164,Nochmals ein großes Dankeschön für seinen tollen Humor!,positive,ky_nang_giang_day
165,"Ich habe eine neue Perspektive hinsichtlich der Benutzerfreundlichkeit (Tests und Implementierung) gewonnen, die ich bei meinen Praktiken zur Netzwerkauthentifizierung und bei der Entwicklung von Richtlinien anwenden werde.",positive,noi_chung
166,"Ich habe versucht, mithilfe von Büchern und Tutorials auf eigene Faust mit Unity anzufangen, bin aber in den 4 Wochen dieses Kurses nie so weit gekommen.",negative,noi_chung
167,"Es gibt einen bestimmten Unterrichtsstil, an den Sie sich am Anfang gewöhnen müssen, aber wenn Sie es geschafft haben, werden die Lektionen sehr klar und leicht zu befolgen.",positive,ky_nang_giang_day
167,"Es gibt einen bestimmten Unterrichtsstil, an den Sie sich am Anfang gewöhnen müssen, aber wenn Sie es geschafft haben, werden die Lektionen sehr klar und leicht zu befolgen.",positive,ky_nang_giang_day
168,"„Intelligent, locker und dennoch präzise“ Lektionen hilft Ihnen bei den ersten notwendigen Schritten in der Sprache und schafft eine grundlegende Basis, auf der Sie Ihre Python-Programmierkenntnisse aufbauen! .",positive,ky_nang_giang_day
168,"„Intelligent, locker und dennoch präzise“ Lektionen hilft Ihnen bei den ersten notwendigen Schritten in der Sprache und schafft eine grundlegende Basis, auf der Sie Ihre Python-Programmierkenntnisse aufbauen! .",positive,ky_nang_giang_day
169,Ich habe sehr viel gelernt!,positive,noi_chung
170,Voller Fehler.,negative,noi_chung
171,"Er macht oft Pausen, um seine Notizen zu lesen und zeigt keinerlei Begeisterung für den Unterricht.",negative,ky_nang_giang_day
171,"Er macht oft Pausen, um seine Notizen zu lesen und zeigt keinerlei Begeisterung für den Unterricht.",negative,hanh_vi
172,"Als ich in die dritte Woche kam, war mir langweilig und es schien unmöglich, konzentriert zu bleiben und alles zu erledigen Aufgaben.",negative,bai_tap
172,"Als ich in die dritte Woche kam, war mir langweilig und es schien unmöglich, konzentriert zu bleiben und alles zu erledigen Aufgaben.",negative,noi_chung
173,"Übersichtliche Videos (mit Untertiteln für Nicht-Englischsprachige), in kompakter Form Tipps und Tricks zum Lernen und Erinnern, die im Nachhinein so offensichtlich, aber so nützlich sind.",positive,ky_nang_giang_day
173,"Übersichtliche Videos (mit Untertiteln für Nicht-Englischsprachige), in kompakter Form Tipps und Tricks zum Lernen und Erinnern, die im Nachhinein so offensichtlich, aber so nützlich sind.",positive,ky_nang_giang_day
174,"Das einzige, was mir an diesem Kurs gefallen hat, waren die Aufgabensätze, die interessant zu bearbeiten waren.",positive,bai_tap
175,Veraltet und nicht unterstützt!,negative,noi_chung
175,Veraltet und nicht unterstützt!,negative,noi_chung
176,Ganz klar Lehrer .,positive,ky_nang_giang_day
177,Dozent und Mentoren haben dem Kurs keinen Mehrwert verliehen.,negative,ky_nang_giang_day
177,Dozent und Mentoren haben dem Kurs keinen Mehrwert verliehen.,negative,ky_nang_giang_day
178,"Für erfahrene Leute – wahrscheinlich eine ziemliche Anzahl, da dies ein Executive Data Science-Kurs ist – war es ziemlich einfach.",neutral,chuong_trinh_hoc
179,Faszinierend Kurs!,positive,noi_chung
