id,text,sentiment,aspect
4920,Nội dung  rất tuyệt và không đi quá xa đến mức khiến bạn sợ hãi khi phát triển trò chơi.,positive,cung_cap_tai_lieu
4920,Nội dung  rất tuyệt và không đi quá xa đến mức khiến bạn sợ hãi khi phát triển trò chơi.,positive,cung_cap_tai_lieu
4921,"Nội dung bao quát khá đầy đủ những kiến thức cơ bản, nhưng một số dữ liệu, công cụ và phương pháp đã lỗi thời từ 2 - 3 năm trước, điều này đặc biệt gây khó khăn trong không gian xã hội đang thay đổi nhanh chóng.",positive,noi_chung
4922,"Tôi đánh giá cao điều này vì nó thực sự giúp tôi hiểu được những điều cơ bản về trích dẫn, điều mà tôi cần biết để tiếp tục với khóa học này .",positive,chuong_trinh_hoc
4923,bài giảng video sẽ giúp bạn vượt qua bài kiểm tra vì chúng chủ yếu là lý thuyết và kiến thức nền.,positive,ky_nang_giang_day
4923,bài giảng video sẽ giúp bạn vượt qua bài kiểm tra vì chúng chủ yếu là lý thuyết và kiến thức nền.,positive,bai_tap
4924,Một đánh giá dễ dàng năm sao.,positive,noi_chung
4925,Xin cảm ơn tất cả mọi người ở Coursera và Đại học Virginia đã giúp cho khóa học MOOC này trở thành hiện thực.,positive,noi_chung
4926,"Tôi thích phương pháp ""học bằng cách thực hành"" được áp dụng và trong suốt khóa học, bạn đã xây dựng được một trang web tốt.",positive,chuong_trinh_hoc
4927,Tôi đã học lớp này cách đây hơn một năm và vẫn còn nhớ được các trường hợp bệnh lý.,negative,noi_chung
4928,Không có gì quá khó để học cả.,neutral,noi_chung
4929,Nó mở ra nhiều chủ đề đa dạng và trình bày chúng theo sự phát triển của nhiếp ảnh từ khi mới ra đời cho đến ngày nay.,positive,chuong_trinh_hoc
4930,"Tôi đã trả một khoản tiền kha khá để tham gia khóa học này khóa học và rất thất vọng vì khóa học chỉ diễn ra theo kiểu tự động mà không có nơi nào để giải quyết, giải đáp thắc mắc hoặc trợ giúp.",negative,chuong_trinh_hoc
4930,"Tôi đã trả một khoản tiền kha khá để tham gia khóa học này khóa học và rất thất vọng vì khóa học chỉ diễn ra theo kiểu tự động mà không có nơi nào để giải quyết, giải đáp thắc mắc hoặc trợ giúp.",negative,hanh_vi
4931,Việc kiểm tra khóa học giúp tôi tiếp cận được tất cả tài liệu và kiến thức khóa học mà tôi cần mà không phải rút hết tiền trong tài khoản ngân hàng.,positive,noi_chung
4932,Tiến sĩ Mathew Yee King là người tôi yêu thích nhất trong suốt khóa học này.,positive,ky_nang_giang_day
4933,Tôi thực sự thích cách các nhà nghiên cứu giới thiệu lĩnh vực của họ và nói về các ấn phẩm liên quan gần đây.,positive,ky_nang_giang_day
4934,Tôi đã có trải nghiệm tuyệt vời khi học một lĩnh vực nghiên cứu mới với Tiến sĩ Ng được giải thích rõ ràng và hướng dẫn tận tình.,positive,noi_chung
4934,Tôi đã có trải nghiệm tuyệt vời khi học một lĩnh vực nghiên cứu mới với Tiến sĩ Ng được giải thích rõ ràng và hướng dẫn tận tình.,positive,ky_nang_giang_day
4934,Tôi đã có trải nghiệm tuyệt vời khi học một lĩnh vực nghiên cứu mới với Tiến sĩ Ng được giải thích rõ ràng và hướng dẫn tận tình.,positive,ky_nang_giang_day
4935,Tôi thực sự khuyên bất kỳ ai quan tâm đến lập trình Python nên cân nhắc tham gia khóa học này với Tiến sĩ Chuck.,positive,noi_chung
4935,Tôi thực sự khuyên bất kỳ ai quan tâm đến lập trình Python nên cân nhắc tham gia khóa học này với Tiến sĩ Chuck.,positive,ky_nang_giang_day
4936,Chia sẻ và tốt đẹp khóa học!,positive,noi_chung
4937,Đó là một trải nghiệm tuyệt vời và tôi rất mong được áp dụng những gì mình đã học được.,positive,noi_chung
4938,Tôi không biết vấn đề là gì vì tôi học kỹ các video và khi đến phần làm bài kiểm tra tôi không bao giờ vượt qua nên tôi xem đi xem lại các video nhưng kết quả luôn giống nhau. Phần các ngôn ngữ khác Tôi không chắc mục đích của việc này là gì,negative,bai_tap
4939,Thật đơn giản và dễ hiểu.,positive,chuong_trinh_hoc
4940,Chúc bạn học vui vẻ!,positive,noi_chung
4941,"Khóa học này có thể hữu ích với những người mới bắt đầu làm chuyên gia truyền thông xã hội nhưng nếu bạn đã làm việc trong lĩnh vực này, bạn sẽ thấy khóa học này  cực kỳ nhàm chán.",negative,chuong_trinh_hoc
4942,"Cảm ơn bạn đã giúp tôi hiểu được những điều cơ bản nhất về tài chính, trời ơi.",positive,chuong_trinh_hoc
4943,"Các khía cạnh khác của văn học, hội họa và các loại hình nghệ thuật phổ biến hơn (váy xếp li, truyền thống truyền miệng, v.v.) cũng là một điều bất ngờ thú vị.",positive,ky_nang_giang_day
4944,"rất hữu ích. tất cả thông tin được đề cập đều khá là thông thường, nhưng mọi người lại không chú ý đến tất cả những điều nhỏ nhặt được thảo luận trong khóa học này . vâng. tôi đã rất vui khi nghe các bài giảng và chắc chắn sẽ áp dụng các khái niệm vào thói quen hàng ngày của mình. cảm ơn",positive,chuong_trinh_hoc
4945,Cải thiện so với lần đầu tiên khóa học.,positive,noi_chung
4946,Rất tốt nội dung.,positive,noi_chung
4947,"Đây là một khởi đầu vững chắc, tốt hơn là đọc về nó ở đâu đó trên Internet.",positive,noi_chung
4948,"Hơn nữa, giáo sư đôi khi rất khó hiểu.",negative,ky_nang_giang_day
4949,Cảm ơn Giáo sư Dan!,positive,ky_nang_giang_day
4950,"Cuối cùng, khóa học này khóa học đã giúp tôi hiểu rõ hơn về các lý thuyết chính trị khác nhau và làm tăng thêm sự hứng thú của tôi.",positive,noi_chung
4951,Thật tuyệt vời!,positive,noi_chung
4952,Tôi hy vọng điều này sẽ hữu ích.,positive,noi_chung
4953,"Nếu bạn đang tìm kiếm một khóa học HTML tổng quát Khóa học, thì đây chính là khóa học dành cho bạn.",positive,noi_chung
4954,Thật tuyệt vời!,positive,noi_chung
4955,"Ngoài ra, nếu bạn không hoàn toàn đồng ý với Ý TƯỞNG cho rằng chủ đề trình bày của nghệ thuật là cách mà nghệ thuật hiện đại phải được trình bày thì sao.",negative,ky_nang_giang_day
4956,"Mặc dù vậy, có vẻ như họ có thể làm tốt hơn nhiều trong video giới thiệu các khái niệm cốt lõi để những người không phải lập trình viên có điểm khởi đầu tốt hơn khi tìm kiếm các nhà nghiên cứu bên ngoài.",positive,ky_nang_giang_day
4956,"Mặc dù vậy, có vẻ như họ có thể làm tốt hơn nhiều trong video giới thiệu các khái niệm cốt lõi để những người không phải lập trình viên có điểm khởi đầu tốt hơn khi tìm kiếm các nhà nghiên cứu bên ngoài.",positive,ky_nang_giang_day
4957,Tôi thực sự cảm thấy khóa học này khóa học đã mang lại cho tôi những hiểu biết mới có giá trị để nhìn nhận thế giới xung quanh và chính tôi.,positive,noi_chung
4958,"Tôi đã học được rất nhiều kỹ năng chỉ huy cơ bản, là nền tảng cho ước mơ trở thành nhạc trưởng dàn nhạc của tôi.",positive,noi_chung
4959,Các khóa học thật tuyệt vời.,positive,noi_chung
4960,Thật là thử thách.,positive,noi_chung
4961,Chắc chắn tôi sẽ giới thiệu nó.,positive,de_xuat
4962,Giáo sư Yaakov Chaikin rất giỏi và làm cho các video của ông trở nên thú vị khi xem.,positive,ky_nang_giang_day
4962,Giáo sư Yaakov Chaikin rất giỏi và làm cho các video của ông trở nên thú vị khi xem.,positive,ky_nang_giang_day
4963,tài liệu được quản lý và tổ chức tốt nhưng tôi không thể thực sự nghe hoặc hiểu được.,positive,cung_cap_tai_lieu
4964,Trình bày các chủ đề phức tạp theo cách dễ hiểu đối với những người có kiến thức cơ bản về lĩnh vực này.,positive,chuong_trinh_hoc
4965,Chắc chắn sẽ mang về cho tôi một số thứ mà tôi có thể áp dụng vào công việc của mình.,positive,noi_chung
4966,Tôi thực sự cảm thấy mình đã học được rất nhiều từ khóa học này  và tôi mong muốn được áp dụng một số kỹ thuật của họ.,positive,noi_chung
4966,Tôi thực sự cảm thấy mình đã học được rất nhiều từ khóa học này  và tôi mong muốn được áp dụng một số kỹ thuật của họ.,positive,noi_chung
4967,Tuyệt vời khóa học.,positive,noi_chung
4968,"Giáo sư rất tuyệt vời, có tính giáo dục cao và giải thích bài học một cách rõ ràng.",positive,ky_nang_giang_day
4968,"Giáo sư rất tuyệt vời, có tính giáo dục cao và giải thích bài học một cách rõ ràng.",positive,ky_nang_giang_day
4968,"Giáo sư rất tuyệt vời, có tính giáo dục cao và giải thích bài học một cách rõ ràng.",positive,ky_nang_giang_day
4969,Bài tập cũng cho bạn cơ hội thực hành các thuật toán này trên một số ví dụ ứng dụng.,positive,bai_tap
4970,Cảm ơn anh ấy rất nhiều vì khiếu hài hước tuyệt vời của anh ấy!,positive,ky_nang_giang_day
4971,Tôi đã có được góc nhìn mới về khả năng sử dụng (kiểm tra và triển khai) mà tôi sẽ áp dụng trong các hoạt động xác thực mạng và phát triển chính sách của mình.,positive,noi_chung
4972,"Tôi đã cố gắng bắt đầu với Unity bằng sách và hướng dẫn của riêng mình, nhưng tôi chưa bao giờ tiến xa được trong 4 tuần của khóa học này .",negative,noi_chung
4973,"Có một phong cách giảng dạy nhất định mà bạn cần phải làm quen lúc đầu nhưng khi đã quen, bài học sẽ trở nên rất rõ ràng và dễ hiểu.",positive,ky_nang_giang_day
4973,"Có một phong cách giảng dạy nhất định mà bạn cần phải làm quen lúc đầu nhưng khi đã quen, bài học sẽ trở nên rất rõ ràng và dễ hiểu.",positive,ky_nang_giang_day
4974,"Thông minh, giản dị nhưng vẫn chính xác bài học sẽ giúp bạn trải qua những bước đầu tiên cần thiết trong ngôn ngữ, xây dựng nền tảng cơ bản để bạn xây dựng kỹ năng lập trình Python của mình!.",positive,ky_nang_giang_day
4974,"Thông minh, giản dị nhưng vẫn chính xác bài học sẽ giúp bạn trải qua những bước đầu tiên cần thiết trong ngôn ngữ, xây dựng nền tảng cơ bản để bạn xây dựng kỹ năng lập trình Python của mình!.",positive,ky_nang_giang_day
4975,Tôi đã học được rất nhiều!,positive,noi_chung
4976,Đầy lỗi.,negative,noi_chung
4977,Anh ta thường dừng lại để đọc ghi chú này và không hề có chút nhiệt tình nào khi giảng dạy lớp này.,negative,ky_nang_giang_day
4977,Anh ta thường dừng lại để đọc ghi chú này và không hề có chút nhiệt tình nào khi giảng dạy lớp này.,negative,hanh_vi
4978,"Đến tuần thứ 3, tôi cảm thấy chán và dường như không thể tập trung và hoàn thành tất cả bài tập.",negative,bai_tap
4978,"Đến tuần thứ 3, tôi cảm thấy chán và dường như không thể tập trung và hoàn thành tất cả bài tập.",negative,noi_chung
4979,"Rõ ràng video (có phụ đề cho người không nói tiếng Anh), dưới dạng cô đọng, các mẹo và thủ thuật để học tập và ghi nhớ, cuối cùng rất rõ ràng khi chúng ta xem lại, nhưng lại rất hữu ích.",positive,ky_nang_giang_day
4979,"Rõ ràng video (có phụ đề cho người không nói tiếng Anh), dưới dạng cô đọng, các mẹo và thủ thuật để học tập và ghi nhớ, cuối cùng rất rõ ràng khi chúng ta xem lại, nhưng lại rất hữu ích.",positive,ky_nang_giang_day
